Id,Label,timeset,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,authority,hub,modularity_class,componentnumber,clustering,triangles,eigencentrality
1423,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,331,331,1,6,0.280792
1424,,,7,16,1,1,1,4.5,0.000001,0.086957,0,0,0,331,331,0.571429,12,0.421563
2728,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,331,331,1,6,0.280792
2729,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,331,331,1,6,0.280792
2730,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,331,331,1,6,0.280792
1425,,,4,8,1,1,1,0,0,0.25,0,0,0,332,332,1,6,0.131514
1426,,,4,8,1,1,1,0,0,0.25,0,0,0,332,332,1,6,0.131514
1427,,,4,8,1,1,1,0,0,0.25,0,0,0,332,332,1,6,0.131514
1428,,,4,8,1,1,1,0,0,0.25,0,0,0,332,332,1,6,0.131514
1429,,,4,8,1,1,1,0,0,0.25,0,0,0,332,332,1,6,0.131514
1430,,,4,8,1,1,1,0,0,0.25,0,0,0,333,333,1,6,0.131514
1431,,,4,8,1,1,1,0,0,0.25,0,0,0,333,333,1,6,0.131514
1432,,,4,8,1,1,1,0,0,0.25,0,0,0,333,333,1,6,0.131514
1433,,,4,8,1,1,1,0,0,0.25,0,0,0,333,333,1,6,0.131514
1434,,,4,8,1,1,1,0,0,0.25,0,0,0,333,333,1,6,0.131514
1435,,,2,4,1,1,1,0,0,0.5,0,0,0,334,334,1,1,0.015859
1436,,,2,4,1,1,1,0,0,0.5,0,0,0,334,334,1,1,0.015859
1437,,,2,4,1,1,1,0,0,0.5,0,0,0,334,334,1,1,0.015859
1438,,,4,8,1,1,1,0,0,0.25,0,0,0,335,335,1,6,0.131514
1439,,,4,8,1,1,1,0,0,0.25,0,0,0,335,335,1,6,0.131514
1440,,,4,8,1,1,1,0,0,0.25,0,0,0,335,335,1,6,0.131514
1441,,,4,8,1,1,1,0,0,0.25,0,0,0,335,335,1,6,0.131514
1442,,,4,8,1,1,1,0,0,0.25,0,0,0,335,335,1,6,0.131514
1443,,,1,2,2,0.6,0.666667,0,0,3,0,0,0,336,336,0,0,0.010676
1444,,,3,6,1,1,1,2,0,0.166667,0,0,0,336,336,0.333333,1,0.023372
1678,,,2,4,2,0.75,0.833333,0,0,0.6,0,0,0,336,336,1,1,0.019551
1679,,,2,4,2,0.75,0.833333,0,0,0.6,0,0,0,336,336,1,1,0.019551
1445,,,2,4,1,1,1,0,0,0.5,0,0,0,337,337,1,1,0.015859
1446,,,2,4,1,1,1,0,0,0.5,0,0,0,337,337,1,1,0.015859
1447,,,2,4,1,1,1,0,0,0.5,0,0,0,337,337,1,1,0.015859
1448,,,2,4,1,1,1,0,0,0.5,0,0,0,338,338,1,1,0.015859
1449,,,2,4,1,1,1,0,0,0.5,0,0,0,338,338,1,1,0.015859
1450,,,2,4,1,1,1,0,0,0.5,0,0,0,338,338,1,1,0.015859
1451,,,4,8,1,1,1,0,0,0.25,0,0,0,339,339,1,6,0.131514
1452,,,4,8,1,1,1,0,0,0.25,0,0,0,339,339,1,6,0.131514
1453,,,4,8,1,1,1,0,0,0.25,0,0,0,339,339,1,6,0.131514
1454,,,4,8,1,1,1,0,0,0.25,0,0,0,339,339,1,6,0.131514
1455,,,4,8,1,1,1,0,0,0.25,0,0,0,339,339,1,6,0.131514
1456,,,2,4,1,1,1,0,0,0.5,0,0,0,340,340,1,1,0.015859
1457,,,2,4,1,1,1,0,0,0.5,0,0,0,340,340,1,1,0.015859
1458,,,2,4,1,1,1,0,0,0.5,0,0,0,340,340,1,1,0.015859
1459,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,341,341,1,3,0.112213
1460,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,341,341,1,3,0.112213
1461,,,7,14,1,1,1,12,0.000003,0.071429,0,0,0,341,341,0.428571,9,0.248086
1462,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,341,341,1,3,0.112213
2327,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,341,341,1,6,0.182101
2328,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,341,341,1,6,0.182101
2329,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,341,341,1,6,0.182101
2330,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,341,341,1,6,0.182101
1463,,,4,8,1,1,1,0,0,0.25,0,0,0,342,342,1,6,0.131514
1464,,,4,8,1,1,1,0,0,0.25,0,0,0,342,342,1,6,0.131514
1465,,,4,8,1,1,1,0,0,0.25,0,0,0,342,342,1,6,0.131514
1466,,,4,8,1,1,1,0,0,0.25,0,0,0,342,342,1,6,0.131514
1467,,,4,8,1,1,1,0,0,0.25,0,0,0,342,342,1,6,0.131514
1468,,,1,2,1,1,1,0,0,1,0,0,0,343,343,0,0,0.003804
1469,,,1,2,1,1,1,0,0,1,0,0,0,343,343,0,0,0.003804
1470,,,2,4,1,1,1,0,0,0.5,0,0,0,344,344,1,1,0.015859
1471,,,2,4,1,1,1,0,0,0.5,0,0,0,344,344,1,1,0.015859
1472,,,2,4,1,1,1,0,0,0.5,0,0,0,344,344,1,1,0.015859
1473,,,3,6,1,1,1,0,0,0.333333,0,0,0,345,345,1,3,0.048801
1474,,,3,6,1,1,1,0,0,0.333333,0,0,0,345,345,1,3,0.048801
1475,,,3,6,1,1,1,0,0,0.333333,0,0,0,345,345,1,3,0.048801
1476,,,3,6,1,1,1,0,0,0.333333,0,0,0,345,345,1,3,0.048801
1477,,,6,12,1,1,1,8,0.000002,0.083333,0,0,0,346,346,0.466667,7,0.182876
1478,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,346,346,1,1,0.061085
1479,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,346,346,1,1,0.061085
1781,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,346,346,1,6,0.157107
1782,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,346,346,1,6,0.157107
1783,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,346,346,1,6,0.157107
1784,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,346,346,1,6,0.157107
1480,,,3,6,1,1,1,0,0,0.333333,0,0,0,347,347,1,3,0.048801
1481,,,3,6,1,1,1,0,0,0.333333,0,0,0,347,347,1,3,0.048801
1482,,,3,6,1,1,1,0,0,0.333333,0,0,0,347,347,1,3,0.048801
1483,,,3,6,1,1,1,0,0,0.333333,0,0,0,347,347,1,3,0.048801
1845,,,4,8,3,0.52381,0.636364,0,0,0.285714,0,0,0,257,258,1,6,0.239899
1846,,,4,8,3,0.52381,0.636364,0,0,0.285714,0,0,0,257,258,1,6,0.239899
1847,,,4,8,3,0.52381,0.636364,0,0,0.285714,0,0,0,257,258,1,6,0.239899
1848,,,4,8,3,0.52381,0.636364,0,0,0.285714,0,0,0,257,258,1,6,0.239899
1488,,,4,8,1,1,1,0,0,0.25,0,0,0,348,348,1,6,0.131514
1489,,,4,8,1,1,1,0,0,0.25,0,0,0,348,348,1,6,0.131514
1490,,,4,8,1,1,1,0,0,0.25,0,0,0,348,348,1,6,0.131514
1491,,,4,8,1,1,1,0,0,0.25,0,0,0,348,348,1,6,0.131514
1492,,,4,8,1,1,1,0,0,0.25,0,0,0,348,348,1,6,0.131514
1493,,,4,8,1,1,1,0,0,0.25,0,0,0,349,349,1,6,0.131514
1494,,,4,8,1,1,1,0,0,0.25,0,0,0,349,349,1,6,0.131514
1495,,,4,8,1,1,1,0,0,0.25,0,0,0,349,349,1,6,0.131514
1496,,,4,8,1,1,1,0,0,0.25,0,0,0,349,349,1,6,0.131514
1497,,,4,8,1,1,1,0,0,0.25,0,0,0,349,349,1,6,0.131514
1502,,,3,6,1,1,1,0,0,0.333333,0,0,0,350,350,1,3,0.048801
1503,,,3,6,1,1,1,0,0,0.333333,0,0,0,350,350,1,3,0.048801
1504,,,3,6,1,1,1,0,0,0.333333,0,0,0,350,350,1,3,0.048801
1505,,,3,6,1,1,1,0,0,0.333333,0,0,0,350,350,1,3,0.048801
1506,,,4,8,1,1,1,0,0,0.25,0,0,0,351,351,1,6,0.131514
1507,,,4,8,1,1,1,0,0,0.25,0,0,0,351,351,1,6,0.131514
1508,,,4,8,1,1,1,0,0,0.25,0,0,0,351,351,1,6,0.131514
1509,,,4,8,1,1,1,0,0,0.25,0,0,0,351,351,1,6,0.131514
1510,,,4,8,1,1,1,0,0,0.25,0,0,0,351,351,1,6,0.131514
1511,,,4,8,1,1,1,0,0,0.25,0,0,0,352,352,1,6,0.131514
1512,,,4,8,1,1,1,0,0,0.25,0,0,0,352,352,1,6,0.131514
1513,,,4,8,1,1,1,0,0,0.25,0,0,0,352,352,1,6,0.131514
1514,,,4,8,1,1,1,0,0,0.25,0,0,0,352,352,1,6,0.131514
1515,,,4,8,1,1,1,0,0,0.25,0,0,0,352,352,1,6,0.131514
1516,,,1,2,1,1,1,0,0,1,0,0,0,353,353,0,0,0.003804
1517,,,1,2,1,1,1,0,0,1,0,0,0,353,353,0,0,0.003804
1518,,,2,4,1,1,1,0,0,0.5,0,0,0,354,354,1,1,0.015859
1519,,,2,4,1,1,1,0,0,0.5,0,0,0,354,354,1,1,0.015859
1520,,,2,4,1,1,1,0,0,0.5,0,0,0,354,354,1,1,0.015859
1521,,,2,4,1,1,1,0,0,0.5,0,0,0,355,355,1,1,0.015859
1522,,,2,4,1,1,1,0,0,0.5,0,0,0,355,355,1,1,0.015859
1523,,,2,4,1,1,1,0,0,0.5,0,0,0,355,355,1,1,0.015859
1524,,,3,6,1,1,1,0,0,0.333333,0,0,0,356,356,1,3,0.048801
1525,,,3,6,1,1,1,0,0,0.333333,0,0,0,356,356,1,3,0.048801
1526,,,3,6,1,1,1,0,0,0.333333,0,0,0,356,356,1,3,0.048801
1527,,,3,6,1,1,1,0,0,0.333333,0,0,0,356,356,1,3,0.048801
1528,,,3,6,1,1,1,0,0,0.333333,0,0,0,357,357,1,3,0.048801
1529,,,3,6,1,1,1,0,0,0.333333,0,0,0,357,357,1,3,0.048801
1530,,,3,6,1,1,1,0,0,0.333333,0,0,0,357,357,1,3,0.048801
1531,,,3,6,1,1,1,0,0,0.333333,0,0,0,357,357,1,3,0.048801
1532,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,358,358,1,6,0.280792
1533,,,7,16,1,1,1,4.5,0.000001,0.086957,0,0,0,358,358,0.571429,12,0.421563
1534,,,7,16,1,1,1,4.5,0.000001,0.086957,0,0,0,358,358,0.571429,12,0.421563
1535,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,358,358,1,6,0.280792
1536,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,358,358,1,6,0.280792
2175,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,358,358,1,6,0.280792
2176,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,358,358,1,6,0.280792
2177,,,4,8,2,0.7,0.785714,0,0,0.318182,0,0,0,358,358,1,6,0.280792
1537,,,4,8,1,1,1,0,0,0.25,0,0,0,359,359,1,6,0.131514
1538,,,4,8,1,1,1,0,0,0.25,0,0,0,359,359,1,6,0.131514
1539,,,4,8,1,1,1,0,0,0.25,0,0,0,359,359,1,6,0.131514
1540,,,4,8,1,1,1,0,0,0.25,0,0,0,359,359,1,6,0.131514
1541,,,4,8,1,1,1,0,0,0.25,0,0,0,359,359,1,6,0.131514
1542,,,4,8,1,1,1,0,0,0.25,0,0,0,360,360,1,6,0.131514
1543,,,4,8,1,1,1,0,0,0.25,0,0,0,360,360,1,6,0.131514
1544,,,4,8,1,1,1,0,0,0.25,0,0,0,360,360,1,6,0.131514
1545,,,4,8,1,1,1,0,0,0.25,0,0,0,360,360,1,6,0.131514
1546,,,4,8,1,1,1,0,0,0.25,0,0,0,360,360,1,6,0.131514
1549,,,4,8,2,0.625,0.7,0,0,0.336538,0,0,0,361,361,1,6,0.425098
1550,,,7,16,2,0.769231,0.85,4.5,0.000001,0.095694,0,0,0,361,361,0.571429,12,0.670146
1551,,,10,24,1,1,1,18,0.000004,0.04375,0,0,0,361,361,0.4,18,0.863808
1552,,,4,8,2,0.625,0.7,0,0,0.336538,0,0,0,361,361,1,6,0.425098
1553,,,4,8,2,0.625,0.7,0,0,0.336538,0,0,0,361,361,1,6,0.425098
2123,,,4,8,2,0.625,0.7,0,0,0.393258,0,0,0,361,361,1,6,0.476483
2124,,,4,8,2,0.625,0.7,0,0,0.393258,0,0,0,361,361,1,6,0.476483
2125,,,7,16,2,0.769231,0.85,4.5,0.000001,0.095694,0,0,0,361,361,0.571429,12,0.670146
2847,,,4,8,2,0.625,0.7,0,0,0.336538,0,0,0,361,361,1,6,0.425098
2848,,,4,8,2,0.625,0.7,0,0,0.336538,0,0,0,361,361,1,6,0.425098
2849,,,4,8,2,0.625,0.7,0,0,0.336538,0,0,0,361,361,1,6,0.425098
1554,,,3,6,1,1,1,0,0,0.333333,0,0,0,362,362,1,3,0.048801
1555,,,3,6,1,1,1,0,0,0.333333,0,0,0,362,362,1,3,0.048801
1556,,,3,6,1,1,1,0,0,0.333333,0,0,0,362,362,1,3,0.048801
1557,,,3,6,1,1,1,0,0,0.333333,0,0,0,362,362,1,3,0.048801
1558,,,1,2,1,1,1,0,0,1,0,0,0,363,363,0,0,0.003804
1559,,,1,2,1,1,1,0,0,1,0,0,0,363,363,0,0,0.003804
1560,,,2,4,1,1,1,0,0,0.5,0,0,0,364,364,1,1,0.015859
1561,,,2,4,1,1,1,0,0,0.5,0,0,0,364,364,1,1,0.015859
1562,,,2,4,1,1,1,0,0,0.5,0,0,0,364,364,1,1,0.015859
1563,,,4,8,1,1,1,0,0,0.25,0,0,0,365,365,1,6,0.131514
1564,,,4,8,1,1,1,0,0,0.25,0,0,0,365,365,1,6,0.131514
1565,,,4,8,1,1,1,0,0,0.25,0,0,0,365,365,1,6,0.131514
1566,,,4,8,1,1,1,0,0,0.25,0,0,0,365,365,1,6,0.131514
1567,,,4,8,1,1,1,0,0,0.25,0,0,0,365,365,1,6,0.131514
1568,,,1,2,1,1,1,0,0,1,0,0,0,366,366,0,0,0.003804
1569,,,1,2,1,1,1,0,0,1,0,0,0,366,366,0,0,0.003804
1570,,,2,4,1,1,1,0,0,0.5,0,0,0,367,367,1,1,0.015859
1571,,,2,4,1,1,1,0,0,0.5,0,0,0,367,367,1,1,0.015859
1572,,,2,4,1,1,1,0,0,0.5,0,0,0,367,367,1,1,0.015859
1573,,,3,6,1,1,1,0,0,0.333333,0,0,0,368,368,1,3,0.048801
1574,,,3,6,1,1,1,0,0,0.333333,0,0,0,368,368,1,3,0.048801
1575,,,3,6,1,1,1,0,0,0.333333,0,0,0,368,368,1,3,0.048801
1576,,,3,6,1,1,1,0,0,0.333333,0,0,0,368,368,1,3,0.048801
2656,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,139,140,1,6,0.244252
2657,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,139,140,1,6,0.244252
2658,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,139,140,1,6,0.244252
2659,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,139,140,1,6,0.244252
1585,,,2,4,1,1,1,0,0,0.5,0,0,0,369,369,1,1,0.015859
1586,,,2,4,1,1,1,0,0,0.5,0,0,0,369,369,1,1,0.015859
1587,,,2,4,1,1,1,0,0,0.5,0,0,0,369,369,1,1,0.015859
1588,,,4,8,1,1,1,0,0,0.25,0,0,0,370,370,1,6,0.131514
1589,,,4,8,1,1,1,0,0,0.25,0,0,0,370,370,1,6,0.131514
1590,,,4,8,1,1,1,0,0,0.25,0,0,0,370,370,1,6,0.131514
1591,,,4,8,1,1,1,0,0,0.25,0,0,0,370,370,1,6,0.131514
1592,,,4,8,1,1,1,0,0,0.25,0,0,0,370,370,1,6,0.131514
1593,,,4,8,1,1,1,0,0,0.25,0,0,0,371,371,1,6,0.131514
1594,,,4,8,1,1,1,0,0,0.25,0,0,0,371,371,1,6,0.131514
1595,,,4,8,1,1,1,0,0,0.25,0,0,0,371,371,1,6,0.131514
1596,,,4,8,1,1,1,0,0,0.25,0,0,0,371,371,1,6,0.131514
1597,,,4,8,1,1,1,0,0,0.25,0,0,0,371,371,1,6,0.131514
1598,,,4,8,1,1,1,0,0,0.25,0,0,0,372,372,1,6,0.131514
1599,,,4,8,1,1,1,0,0,0.25,0,0,0,372,372,1,6,0.131514
1600,,,4,8,1,1,1,0,0,0.25,0,0,0,372,372,1,6,0.131514
1601,,,4,8,1,1,1,0,0,0.25,0,0,0,372,372,1,6,0.131514
1602,,,4,8,1,1,1,0,0,0.25,0,0,0,372,372,1,6,0.131514
1603,,,4,8,1,1,1,0,0,0.25,0,0,0,373,373,1,6,0.131514
1604,,,4,8,1,1,1,0,0,0.25,0,0,0,373,373,1,6,0.131514
1605,,,4,8,1,1,1,0,0,0.25,0,0,0,373,373,1,6,0.131514
1606,,,4,8,1,1,1,0,0,0.25,0,0,0,373,373,1,6,0.131514
1607,,,4,8,1,1,1,0,0,0.25,0,0,0,373,373,1,6,0.131514
1610,,,4,8,1,1,1,0,0,0.25,0,0,0,374,374,1,6,0.131514
1611,,,4,8,1,1,1,0,0,0.25,0,0,0,374,374,1,6,0.131514
1612,,,4,8,1,1,1,0,0,0.25,0,0,0,374,374,1,6,0.131514
1613,,,4,8,1,1,1,0,0,0.25,0,0,0,374,374,1,6,0.131514
1614,,,4,8,1,1,1,0,0,0.25,0,0,0,374,374,1,6,0.131514
1615,,,2,4,1,1,1,0,0,0.5,0,0,0,375,375,1,1,0.015859
1616,,,2,4,1,1,1,0,0,0.5,0,0,0,375,375,1,1,0.015859
1617,,,2,4,1,1,1,0,0,0.5,0,0,0,375,375,1,1,0.015859
1618,,,2,4,1,1,1,0,0,0.5,0,0,0,376,376,1,1,0.015859
1619,,,2,4,1,1,1,0,0,0.5,0,0,0,376,376,1,1,0.015859
1620,,,2,4,1,1,1,0,0,0.5,0,0,0,376,376,1,1,0.015859
1621,,,4,8,1,1,1,0,0,0.25,0,0,0,377,377,1,6,0.131514
1622,,,4,8,1,1,1,0,0,0.25,0,0,0,377,377,1,6,0.131514
1623,,,4,8,1,1,1,0,0,0.25,0,0,0,377,377,1,6,0.131514
1624,,,4,8,1,1,1,0,0,0.25,0,0,0,377,377,1,6,0.131514
1625,,,4,8,1,1,1,0,0,0.25,0,0,0,377,377,1,6,0.131514
1627,,,4,8,1,1,1,0,0,0.25,0,0,0,378,378,1,6,0.131514
1628,,,4,8,1,1,1,0,0,0.25,0,0,0,378,378,1,6,0.131514
1629,,,4,8,1,1,1,0,0,0.25,0,0,0,378,378,1,6,0.131514
1630,,,4,8,1,1,1,0,0,0.25,0,0,0,378,378,1,6,0.131514
1631,,,4,8,1,1,1,0,0,0.25,0,0,0,378,378,1,6,0.131514
1632,,,4,8,1,1,1,0,0,0.25,0,0,0,379,379,1,6,0.131514
1633,,,4,8,1,1,1,0,0,0.25,0,0,0,379,379,1,6,0.131514
1634,,,4,8,1,1,1,0,0,0.25,0,0,0,379,379,1,6,0.131514
1635,,,4,8,1,1,1,0,0,0.25,0,0,0,379,379,1,6,0.131514
1636,,,4,8,1,1,1,0,0,0.25,0,0,0,379,379,1,6,0.131514
1637,,,3,6,1,1,1,0,0,0.333333,0,0,0,380,380,1,3,0.048801
1638,,,3,6,1,1,1,0,0,0.333333,0,0,0,380,380,1,3,0.048801
1639,,,3,6,1,1,1,0,0,0.333333,0,0,0,380,380,1,3,0.048801
1640,,,3,6,1,1,1,0,0,0.333333,0,0,0,380,380,1,3,0.048801
1641,,,1,2,1,1,1,0,0,1,0,0,0,381,381,0,0,0.003804
1642,,,1,2,1,1,1,0,0,1,0,0,0,381,381,0,0,0.003804
1644,,,4,8,1,1,1,0,0,0.25,0,0,0,382,382,1,6,0.131514
1645,,,4,8,1,1,1,0,0,0.25,0,0,0,382,382,1,6,0.131514
1646,,,4,8,1,1,1,0,0,0.25,0,0,0,382,382,1,6,0.131514
1647,,,4,8,1,1,1,0,0,0.25,0,0,0,382,382,1,6,0.131514
1648,,,4,8,1,1,1,0,0,0.25,0,0,0,382,382,1,6,0.131514
1649,,,4,8,1,1,1,0,0,0.25,0,0,0,383,383,1,6,0.131514
1650,,,4,8,1,1,1,0,0,0.25,0,0,0,383,383,1,6,0.131514
1651,,,4,8,1,1,1,0,0,0.25,0,0,0,383,383,1,6,0.131514
1652,,,4,8,1,1,1,0,0,0.25,0,0,0,383,383,1,6,0.131514
1653,,,4,8,1,1,1,0,0,0.25,0,0,0,383,383,1,6,0.131514
1654,,,4,8,1,1,1,0,0,0.25,0,0,0,384,384,1,6,0.131514
1655,,,4,8,1,1,1,0,0,0.25,0,0,0,384,384,1,6,0.131514
1656,,,4,8,1,1,1,0,0,0.25,0,0,0,384,384,1,6,0.131514
1657,,,4,8,1,1,1,0,0,0.25,0,0,0,384,384,1,6,0.131514
1658,,,4,8,1,1,1,0,0,0.25,0,0,0,384,384,1,6,0.131514
1659,,,1,2,1,1,1,0,0,1,0,0,0,385,385,0,0,0.003804
1660,,,1,2,1,1,1,0,0,1,0,0,0,385,385,0,0,0.003804
1661,,,4,8,1,1,1,0,0,0.25,0,0,0,386,386,1,6,0.131514
1662,,,4,8,1,1,1,0,0,0.25,0,0,0,386,386,1,6,0.131514
1663,,,4,8,1,1,1,0,0,0.25,0,0,0,386,386,1,6,0.131514
1664,,,4,8,1,1,1,0,0,0.25,0,0,0,386,386,1,6,0.131514
1665,,,4,8,1,1,1,0,0,0.25,0,0,0,386,386,1,6,0.131514
1666,,,3,6,1,1,1,0,0,0.333333,0,0,0,387,387,1,3,0.048801
1667,,,3,6,1,1,1,0,0,0.333333,0,0,0,387,387,1,3,0.048801
1668,,,3,6,1,1,1,0,0,0.333333,0,0,0,387,387,1,3,0.048801
1669,,,3,6,1,1,1,0,0,0.333333,0,0,0,387,387,1,3,0.048801
1670,,,3,6,2,0.8,0.875,0,0,0.363636,0,0,0,388,388,1,3,0.054839
1671,,,3,6,2,0.8,0.875,0,0,0.363636,0,0,0,388,388,1,3,0.054839
1672,,,3,6,2,0.8,0.875,0,0,0.363636,0,0,0,388,388,1,3,0.054839
1673,,,4,8,1,1,1,3,0.000001,0.125,0,0,0,388,388,0.5,3,0.060232
2355,,,1,2,2,0.571429,0.625,0,0,4,0,0,0,388,388,0,0,0.019662
1674,,,3,6,1,1,1,0,0,0.333333,0,0,0,389,389,1,3,0.048801
1675,,,3,6,1,1,1,0,0,0.333333,0,0,0,389,389,1,3,0.048801
1676,,,3,6,1,1,1,0,0,0.333333,0,0,0,389,389,1,3,0.048801
1677,,,3,6,1,1,1,0,0,0.333333,0,0,0,389,389,1,3,0.048801
1680,,,4,8,1,1,1,0,0,0.25,0,0,0,390,390,1,6,0.131514
1681,,,4,8,1,1,1,0,0,0.25,0,0,0,390,390,1,6,0.131514
1682,,,4,8,1,1,1,0,0,0.25,0,0,0,390,390,1,6,0.131514
1683,,,4,8,1,1,1,0,0,0.25,0,0,0,390,390,1,6,0.131514
1684,,,4,8,1,1,1,0,0,0.25,0,0,0,390,390,1,6,0.131514
1685,,,2,4,1,1,1,0,0,0.5,0,0,0,391,391,1,1,0.015859
1686,,,2,4,1,1,1,0,0,0.5,0,0,0,391,391,1,1,0.015859
1687,,,2,4,1,1,1,0,0,0.5,0,0,0,391,391,1,1,0.015859
1688,,,4,8,1,1,1,0,0,0.25,0,0,0,392,392,1,6,0.131514
1689,,,4,8,1,1,1,0,0,0.25,0,0,0,392,392,1,6,0.131514
1690,,,4,8,1,1,1,0,0,0.25,0,0,0,392,392,1,6,0.131514
1691,,,4,8,1,1,1,0,0,0.25,0,0,0,392,392,1,6,0.131514
1692,,,4,8,1,1,1,0,0,0.25,0,0,0,392,392,1,6,0.131514
1695,,,4,8,1,1,1,0,0,0.25,0,0,0,393,393,1,6,0.131514
1696,,,4,8,1,1,1,0,0,0.25,0,0,0,393,393,1,6,0.131514
1697,,,4,8,1,1,1,0,0,0.25,0,0,0,393,393,1,6,0.131514
1698,,,4,8,1,1,1,0,0,0.25,0,0,0,393,393,1,6,0.131514
1699,,,4,8,1,1,1,0,0,0.25,0,0,0,393,393,1,6,0.131514
1700,,,4,8,1,1,1,0,0,0.25,0,0,0,394,394,1,6,0.131514
1701,,,4,8,1,1,1,0,0,0.25,0,0,0,394,394,1,6,0.131514
1702,,,4,8,1,1,1,0,0,0.25,0,0,0,394,394,1,6,0.131514
1703,,,4,8,1,1,1,0,0,0.25,0,0,0,394,394,1,6,0.131514
1704,,,4,8,1,1,1,0,0,0.25,0,0,0,394,394,1,6,0.131514
1705,,,3,6,1,1,1,0,0,0.333333,0,0,0,395,395,1,3,0.048801
1706,,,3,6,1,1,1,0,0,0.333333,0,0,0,395,395,1,3,0.048801
1707,,,3,6,1,1,1,0,0,0.333333,0,0,0,395,395,1,3,0.048801
1708,,,3,6,1,1,1,0,0,0.333333,0,0,0,395,395,1,3,0.048801
1709,,,4,8,1,1,1,0,0,0.25,0,0,0,396,396,1,6,0.131514
1710,,,4,8,1,1,1,0,0,0.25,0,0,0,396,396,1,6,0.131514
1711,,,4,8,1,1,1,0,0,0.25,0,0,0,396,396,1,6,0.131514
1712,,,4,8,1,1,1,0,0,0.25,0,0,0,396,396,1,6,0.131514
1713,,,4,8,1,1,1,0,0,0.25,0,0,0,396,396,1,6,0.131514
2504,,,4,8,5,0.346939,0.488235,0,0,0.285714,0,0,0,51,51,1,6,0.242084
2505,,,4,8,5,0.346939,0.488235,0,0,0.285714,0,0,0,51,51,1,6,0.242084
2506,,,4,8,5,0.346939,0.488235,0,0,0.285714,0,0,0,51,51,1,6,0.242084
2507,,,4,8,5,0.346939,0.488235,0,0,0.285714,0,0,0,51,51,1,6,0.242084
1718,,,2,4,1,1,1,0,0,0.5,0,0,0,397,397,1,1,0.015859
1719,,,2,4,1,1,1,0,0,0.5,0,0,0,397,397,1,1,0.015859
1720,,,2,4,1,1,1,0,0,0.5,0,0,0,397,397,1,1,0.015859
1721,,,2,4,1,1,1,0,0,0.5,0,0,0,398,398,1,1,0.015859
1722,,,2,4,1,1,1,0,0,0.5,0,0,0,398,398,1,1,0.015859
1723,,,2,4,1,1,1,0,0,0.5,0,0,0,398,398,1,1,0.015859
1724,,,2,4,1,1,1,0,0,0.5,0,0,0,399,399,1,1,0.015859
1725,,,2,4,1,1,1,0,0,0.5,0,0,0,399,399,1,1,0.015859
1726,,,2,4,1,1,1,0,0,0.5,0,0,0,399,399,1,1,0.015859
1727,,,4,8,1,1,1,0,0,0.25,0,0,0,400,400,1,6,0.131514
1728,,,4,8,1,1,1,0,0,0.25,0,0,0,400,400,1,6,0.131514
1729,,,4,8,1,1,1,0,0,0.25,0,0,0,400,400,1,6,0.131514
1730,,,4,8,1,1,1,0,0,0.25,0,0,0,400,400,1,6,0.131514
1731,,,4,8,1,1,1,0,0,0.25,0,0,0,400,400,1,6,0.131514
1735,,,2,4,1,1,1,0,0,0.5,0,0,0,401,401,1,1,0.015859
1736,,,2,4,1,1,1,0,0,0.5,0,0,0,401,401,1,1,0.015859
1737,,,2,4,1,1,1,0,0,0.5,0,0,0,401,401,1,1,0.015859
1738,,,2,4,1,1,1,0,0,0.5,0,0,0,402,402,1,1,0.015859
1739,,,2,4,1,1,1,0,0,0.5,0,0,0,402,402,1,1,0.015859
1740,,,2,4,1,1,1,0,0,0.5,0,0,0,402,402,1,1,0.015859
1745,,,2,4,1,1,1,0,0,0.5,0,0,0,403,403,1,1,0.015859
