Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,modularity_class,componentnumber,clustering,triangles,eigencentrality
734,,,4,8,2,0.642857,0.722222,0,0,0.331579,0,0,0,175,179,1,6,0.149467
735,,,9,20,1,1,1,18.5,0.000003,0.042042,0,0,0,175,179,0.361111,13,0.244652
736,,,4,8,2,0.642857,0.722222,0,0,0.331579,0,0,0,175,179,1,6,0.149467
737,,,4,8,2,0.642857,0.722222,0,0,0.331579,0,0,0,175,179,1,6,0.149467
2206,,,4,8,2,0.642857,0.722222,0,0,0.331579,0,0,0,175,179,1,6,0.149467
2207,,,4,8,2,0.642857,0.722222,0,0,0.331579,0,0,0,175,179,1,6,0.149467
2208,,,4,8,2,0.642857,0.722222,0,0,0.331579,0,0,0,175,179,1,6,0.149467
1059,,,2,4,2,0.5625,0.611111,0,0,0.818182,0,0,0,175,179,1,1,0.061393
1060,,,2,4,2,0.5625,0.611111,0,0,0.818182,0,0,0,175,179,1,1,0.061393
738,,,4,8,1,1,1,0,0,0.25,0,0,0,176,180,1,6,0.069495
739,,,4,8,1,1,1,0,0,0.25,0,0,0,176,180,1,6,0.069495
740,,,4,8,1,1,1,0,0,0.25,0,0,0,176,180,1,6,0.069495
741,,,4,8,1,1,1,0,0,0.25,0,0,0,176,180,1,6,0.069495
742,,,4,8,1,1,1,0,0,0.25,0,0,0,176,180,1,6,0.069495
743,,,7,14,1,1,1,12,0.000002,0.071429,0,0,0,177,181,0.428571,9,0.127034
744,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,177,181,1,6,0.092347
745,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,177,181,1,6,0.092347
746,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,177,181,1,6,0.092347
747,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,177,181,1,6,0.092347
3031,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,177,181,1,3,0.058013
3032,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,177,181,1,3,0.058013
3033,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,177,181,1,3,0.058013
748,,,3,6,1,1,1,0,0,0.333333,0,0,0,178,182,1,3,0.028902
749,,,3,6,1,1,1,0,0,0.333333,0,0,0,178,182,1,3,0.028902
750,,,3,6,1,1,1,0,0,0.333333,0,0,0,178,182,1,3,0.028902
751,,,3,6,1,1,1,0,0,0.333333,0,0,0,178,182,1,3,0.028902
752,,,1,2,1,1,1,0,0,1,0,0,0,179,183,0,0,0.002874
753,,,1,2,1,1,1,0,0,1,0,0,0,179,183,0,0,0.002874
754,,,1,2,1,1,1,0,0,1,0,0,0,180,184,0,0,0.002874
755,,,1,2,1,1,1,0,0,1,0,0,0,180,184,0,0,0.002874
756,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,181,185,1,6,0.092347
757,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,181,185,1,6,0.092347
758,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,181,185,1,6,0.092347
759,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,181,185,1,6,0.092347
760,,,7,14,1,1,1,12,0.000002,0.071429,0,0,0,181,185,0.428571,9,0.127034
1947,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,181,185,1,3,0.058013
1948,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,181,185,1,3,0.058013
1949,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,181,185,1,3,0.058013
761,,,4,8,1,1,1,0,0,0.25,0,0,0,182,186,1,6,0.069495
762,,,4,8,1,1,1,0,0,0.25,0,0,0,182,186,1,6,0.069495
763,,,4,8,1,1,1,0,0,0.25,0,0,0,182,186,1,6,0.069495
764,,,4,8,1,1,1,0,0,0.25,0,0,0,182,186,1,6,0.069495
765,,,4,8,1,1,1,0,0,0.25,0,0,0,182,186,1,6,0.069495
766,,,4,8,1,1,1,0,0,0.25,0,0,0,183,187,1,6,0.069495
767,,,4,8,1,1,1,0,0,0.25,0,0,0,183,187,1,6,0.069495
768,,,4,8,1,1,1,0,0,0.25,0,0,0,183,187,1,6,0.069495
769,,,4,8,1,1,1,0,0,0.25,0,0,0,183,187,1,6,0.069495
770,,,4,8,1,1,1,0,0,0.25,0,0,0,183,187,1,6,0.069495
771,,,4,8,1,1,1,0,0,0.25,0,0,0,184,188,1,6,0.069495
772,,,4,8,1,1,1,0,0,0.25,0,0,0,184,188,1,6,0.069495
773,,,4,8,1,1,1,0,0,0.25,0,0,0,184,188,1,6,0.069495
774,,,4,8,1,1,1,0,0,0.25,0,0,0,184,188,1,6,0.069495
775,,,4,8,1,1,1,0,0,0.25,0,0,0,184,188,1,6,0.069495
776,,,4,8,1,1,1,0,0,0.25,0,0,0,185,189,1,6,0.069495
777,,,4,8,1,1,1,0,0,0.25,0,0,0,185,189,1,6,0.069495
778,,,4,8,1,1,1,0,0,0.25,0,0,0,185,189,1,6,0.069495
779,,,4,8,1,1,1,0,0,0.25,0,0,0,185,189,1,6,0.069495
780,,,4,8,1,1,1,0,0,0.25,0,0,0,185,189,1,6,0.069495
781,,,1,2,2,0.571429,0.625,0,0,4,0,0,0,186,190,0,0,0.008757
782,,,4,8,1,1,1,5,0.000001,0.083333,0,0,0,186,190,0.166667,1,0.021066
1999,,,2,4,2,0.666667,0.75,0,0,0.666667,0,0,0,186,190,1,1,0.015044
2000,,,2,4,2,0.666667,0.75,0,0,0.666667,0,0,0,186,190,1,1,0.015044
3556,,,1,2,2,0.571429,0.625,0,0,4,0,0,0,186,190,0,0,0.008757
783,,,3,6,1,1,1,0,0,0.333333,0,0,0,187,191,1,3,0.028902
784,,,3,6,1,1,1,0,0,0.333333,0,0,0,187,191,1,3,0.028902
785,,,3,6,1,1,1,0,0,0.333333,0,0,0,187,191,1,3,0.028902
786,,,3,6,1,1,1,0,0,0.333333,0,0,0,187,191,1,3,0.028902
787,,,4,8,1,1,1,0,0,0.25,0,0,0,188,192,1,6,0.069495
788,,,4,8,1,1,1,0,0,0.25,0,0,0,188,192,1,6,0.069495
789,,,4,8,1,1,1,0,0,0.25,0,0,0,188,192,1,6,0.069495
790,,,4,8,1,1,1,0,0,0.25,0,0,0,188,192,1,6,0.069495
791,,,4,8,1,1,1,0,0,0.25,0,0,0,188,192,1,6,0.069495
792,,,4,8,1,1,1,0,0,0.25,0,0,0,189,193,1,6,0.069495
793,,,4,8,1,1,1,0,0,0.25,0,0,0,189,193,1,6,0.069495
794,,,4,8,1,1,1,0,0,0.25,0,0,0,189,193,1,6,0.069495
795,,,4,8,1,1,1,0,0,0.25,0,0,0,189,193,1,6,0.069495
796,,,4,8,1,1,1,0,0,0.25,0,0,0,189,193,1,6,0.069495
797,,,4,8,1,1,1,0,0,0.25,0,0,0,190,194,1,6,0.069495
798,,,4,8,1,1,1,0,0,0.25,0,0,0,190,194,1,6,0.069495
799,,,4,8,1,1,1,0,0,0.25,0,0,0,190,194,1,6,0.069495
800,,,4,8,1,1,1,0,0,0.25,0,0,0,190,194,1,6,0.069495
801,,,4,8,1,1,1,0,0,0.25,0,0,0,190,194,1,6,0.069495
2961,,,4,8,4,0.384615,0.483333,0,0,0.285714,0,0,0,191,175,1,6,0.1311
2962,,,4,8,4,0.384615,0.483333,0,0,0.285714,0,0,0,191,175,1,6,0.1311
2963,,,4,8,4,0.384615,0.483333,0,0,0.285714,0,0,0,191,175,1,6,0.1311
2964,,,4,8,4,0.384615,0.483333,0,0,0.285714,0,0,0,191,175,1,6,0.1311
1476,,,4,8,4,0.384615,0.483333,0,0,0.285714,0,0,0,191,175,1,6,0.1311
1477,,,4,8,4,0.384615,0.483333,0,0,0.285714,0,0,0,191,175,1,6,0.1311
1478,,,4,8,4,0.384615,0.483333,0,0,0.285714,0,0,0,191,175,1,6,0.1311
1479,,,4,8,4,0.384615,0.483333,0,0,0.285714,0,0,0,191,175,1,6,0.1311
806,,,2,4,1,1,1,0,0,0.5,0,0,0,192,195,1,1,0.01058
807,,,2,4,1,1,1,0,0,0.5,0,0,0,192,195,1,1,0.01058
808,,,2,4,1,1,1,0,0,0.5,0,0,0,192,195,1,1,0.01058
809,,,4,8,2,0.642857,0.722222,0,0,0.290323,0,0,0,193,196,1,6,0.136082
810,,,9,18,1,1,1,20,0.000003,0.055556,0,0,0,193,196,0.444444,16,0.3002
811,,,4,8,2,0.642857,0.722222,0,0,0.290323,0,0,0,193,196,1,6,0.136082
812,,,4,8,2,0.642857,0.722222,0,0,0.290323,0,0,0,193,196,1,6,0.136082
813,,,4,8,2,0.642857,0.722222,0,0,0.290323,0,0,0,193,196,1,6,0.136082
3374,,,5,10,2,0.692308,0.777778,0,0,0.219512,0,0,0,193,196,1,10,0.210844
3375,,,5,10,2,0.692308,0.777778,0,0,0.219512,0,0,0,193,196,1,10,0.210844
3376,,,5,10,2,0.692308,0.777778,0,0,0.219512,0,0,0,193,196,1,10,0.210844
3377,,,5,10,2,0.692308,0.777778,0,0,0.219512,0,0,0,193,196,1,10,0.210844
3378,,,5,10,2,0.692308,0.777778,0,0,0.219512,0,0,0,193,196,1,10,0.210844
814,,,8,16,5,0.350515,0.473529,12,0.000002,0.071429,0,0,0,481,43,0.464286,13,0.399747
816,,,4,8,5,0.336634,0.414706,0,0,0.333333,0,0,0,481,43,1,6,0.227731
817,,,4,8,5,0.336634,0.414706,0,0,0.333333,0,0,0,481,43,1,6,0.227731
818,,,4,8,5,0.336634,0.414706,0,0,0.333333,0,0,0,481,43,1,6,0.227731
2361,,,4,8,5,0.336634,0.414706,0,0,0.333333,0,0,0,481,43,1,6,0.227731
2362,,,4,8,5,0.336634,0.414706,0,0,0.333333,0,0,0,481,43,1,6,0.227731
2363,,,4,8,5,0.336634,0.414706,0,0,0.333333,0,0,0,481,43,1,6,0.227731
819,,,1,2,1,1,1,0,0,1,0,0,0,194,197,0,0,0.002874
820,,,1,2,1,1,1,0,0,1,0,0,0,194,197,0,0,0.002874
821,,,2,4,1,1,1,0,0,0.5,0,0,0,195,198,1,1,0.01058
822,,,2,4,1,1,1,0,0,0.5,0,0,0,195,198,1,1,0.01058
823,,,2,4,1,1,1,0,0,0.5,0,0,0,195,198,1,1,0.01058
824,,,1,2,1,1,1,0,0,1,0,0,0,196,199,0,0,0.002874
825,,,1,2,1,1,1,0,0,1,0,0,0,196,199,0,0,0.002874
826,,,3,6,1,1,1,0,0,0.333333,0,0,0,197,200,1,3,0.028902
827,,,3,6,1,1,1,0,0,0.333333,0,0,0,197,200,1,3,0.028902
828,,,3,6,1,1,1,0,0,0.333333,0,0,0,197,200,1,3,0.028902
829,,,3,6,1,1,1,0,0,0.333333,0,0,0,197,200,1,3,0.028902
830,,,4,8,1,1,1,0,0,0.25,0,0,0,198,201,1,6,0.069495
831,,,4,8,1,1,1,0,0,0.25,0,0,0,198,201,1,6,0.069495
832,,,4,8,1,1,1,0,0,0.25,0,0,0,198,201,1,6,0.069495
833,,,4,8,1,1,1,0,0,0.25,0,0,0,198,201,1,6,0.069495
834,,,4,8,1,1,1,0,0,0.25,0,0,0,198,201,1,6,0.069495
835,,,2,8,1,1,1,0,0,0.5,0,0,0,199,202,1,1,0.01058
836,,,2,8,1,1,1,0,0,0.5,0,0,0,199,202,1,1,0.01058
837,,,2,8,1,1,1,0,0,0.5,0,0,0,199,202,1,1,0.01058
838,,,4,8,1,1,1,0,0,0.25,0,0,0,200,203,1,6,0.069495
839,,,4,8,1,1,1,0,0,0.25,0,0,0,200,203,1,6,0.069495
840,,,4,8,1,1,1,0,0,0.25,0,0,0,200,203,1,6,0.069495
841,,,4,8,1,1,1,0,0,0.25,0,0,0,200,203,1,6,0.069495
842,,,4,8,1,1,1,0,0,0.25,0,0,0,200,203,1,6,0.069495
843,,,4,8,1,1,1,0,0,0.25,0,0,0,201,204,1,6,0.069495
844,,,4,8,1,1,1,0,0,0.25,0,0,0,201,204,1,6,0.069495
845,,,4,8,1,1,1,0,0,0.25,0,0,0,201,204,1,6,0.069495
846,,,4,8,1,1,1,0,0,0.25,0,0,0,201,204,1,6,0.069495
847,,,4,8,1,1,1,0,0,0.25,0,0,0,201,204,1,6,0.069495
848,,,4,8,1,1,1,0,0,0.25,0,0,0,202,205,1,6,0.069495
849,,,4,8,1,1,1,0,0,0.25,0,0,0,202,205,1,6,0.069495
850,,,4,8,1,1,1,0,0,0.25,0,0,0,202,205,1,6,0.069495
851,,,4,8,1,1,1,0,0,0.25,0,0,0,202,205,1,6,0.069495
852,,,4,8,1,1,1,0,0,0.25,0,0,0,202,205,1,6,0.069495
853,,,4,8,1,1,1,0,0,0.25,0,0,0,203,206,1,6,0.069495
854,,,4,8,1,1,1,0,0,0.25,0,0,0,203,206,1,6,0.069495
855,,,4,8,1,1,1,0,0,0.25,0,0,0,203,206,1,6,0.069495
856,,,4,8,1,1,1,0,0,0.25,0,0,0,203,206,1,6,0.069495
857,,,4,8,1,1,1,0,0,0.25,0,0,0,203,206,1,6,0.069495
858,,,4,8,1,1,1,0,0,0.25,0,0,0,204,207,1,6,0.069495
859,,,4,8,1,1,1,0,0,0.25,0,0,0,204,207,1,6,0.069495
860,,,4,8,1,1,1,0,0,0.25,0,0,0,204,207,1,6,0.069495
861,,,4,8,1,1,1,0,0,0.25,0,0,0,204,207,1,6,0.069495
862,,,4,8,1,1,1,0,0,0.25,0,0,0,204,207,1,6,0.069495
863,,,7,14,2,0.888889,0.9375,16,0.000002,0.074534,0,0,0,205,208,0.428571,9,0.13099
864,,,3,6,2,0.615385,0.6875,0,0,0.459016,0,0,0,205,208,1,3,0.061386
865,,,4,8,2,0.666667,0.75,7,0.000001,0.138158,0,0,0,205,208,0.5,3,0.06536
866,,,3,6,2,0.615385,0.6875,0,0,0.459016,0,0,0,205,208,1,3,0.061386
3019,,,4,8,3,0.615385,0.729167,0,0,0.28,0,0,0,205,208,1,6,0.093553
3020,,,4,8,3,0.615385,0.729167,0,0,0.28,0,0,0,205,208,1,6,0.093553
3021,,,4,8,3,0.615385,0.729167,0,0,0.28,0,0,0,205,208,1,6,0.093553
3022,,,4,8,3,0.615385,0.729167,0,0,0.28,0,0,0,205,208,1,6,0.093553
1946,,,1,2,3,0.421053,0.479167,0,0,4,0,0,0,205,208,0,0,0.016341
867,,,3,6,1,1,1,0,0,0.333333,0,0,0,206,209,1,3,0.028902
868,,,3,6,1,1,1,0,0,0.333333,0,0,0,206,209,1,3,0.028902
869,,,3,6,1,1,1,0,0,0.333333,0,0,0,206,209,1,3,0.028902
870,,,3,6,1,1,1,0,0,0.333333,0,0,0,206,209,1,3,0.028902
871,,,1,2,1,1,1,0,0,1,0,0,0,207,210,0,0,0.002874
872,,,1,2,1,1,1,0,0,1,0,0,0,207,210,0,0,0.002874
873,,,4,8,1,1,1,0,0,0.25,0,0,0,208,211,1,6,0.069495
874,,,4,8,1,1,1,0,0,0.25,0,0,0,208,211,1,6,0.069495
875,,,4,8,1,1,1,0,0,0.25,0,0,0,208,211,1,6,0.069495
876,,,4,8,1,1,1,0,0,0.25,0,0,0,208,211,1,6,0.069495
877,,,4,8,1,1,1,0,0,0.25,0,0,0,208,211,1,6,0.069495
878,,,4,8,1,1,1,0,0,0.25,0,0,0,209,212,1,6,0.069495
879,,,4,8,1,1,1,0,0,0.25,0,0,0,209,212,1,6,0.069495
880,,,4,8,1,1,1,0,0,0.25,0,0,0,209,212,1,6,0.069495
881,,,4,8,1,1,1,0,0,0.25,0,0,0,209,212,1,6,0.069495
882,,,4,8,1,1,1,0,0,0.25,0,0,0,209,212,1,6,0.069495
883,,,3,6,1,1,1,0,0,0.333333,0,0,0,210,213,1,3,0.028902
884,,,3,6,1,1,1,0,0,0.333333,0,0,0,210,213,1,3,0.028902
885,,,3,6,1,1,1,0,0,0.333333,0,0,0,210,213,1,3,0.028902
886,,,3,6,1,1,1,0,0,0.333333,0,0,0,210,213,1,3,0.028902
887,,,8,16,2,0.7,0.785714,40,0.000006,0.067568,0,0,0,211,214,0.428571,12,0.249992
888,,,4,8,3,0.466667,0.571429,0,0,0.285714,0,0,0,211,214,1,6,0.123359
889,,,4,8,3,0.466667,0.571429,0,0,0.285714,0,0,0,211,214,1,6,0.123359
890,,,4,8,3,0.466667,0.571429,0,0,0.285714,0,0,0,211,214,1,6,0.123359
891,,,4,8,3,0.466667,0.571429,0,0,0.285714,0,0,0,211,214,1,6,0.123359
1492,,,10,20,2,0.777778,0.857143,56,0.000008,0.034783,0,0,0,211,214,0.288889,13,0.280691
2315,,,4,8,2,0.583333,0.642857,0,0,0.344828,0,0,0,211,214,1,6,0.166713
2316,,,4,8,2,0.583333,0.642857,0,0,0.344828,0,0,0,211,214,1,6,0.166713
2317,,,4,8,2,0.583333,0.642857,0,0,0.344828,0,0,0,211,214,1,6,0.166713
892,,,1,2,1,1,1,0,0,1,0,0,0,212,215,0,0,0.002874
893,,,1,2,1,1,1,0,0,1,0,0,0,212,215,0,0,0.002874
894,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,213,216,1,3,0.045068
895,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,213,216,1,3,0.045068
896,,,6,12,1,1,1,9,0.000001,0.083333,0,0,0,213,216,0.4,6,0.074746
897,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,213,216,1,3,0.045068
2651,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,213,216,1,3,0.045068
2652,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,213,216,1,3,0.045068
2653,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,213,216,1,3,0.045068
898,,,4,8,1,1,1,0,0,0.25,0,0,0,214,217,1,6,0.069495
899,,,4,8,1,1,1,0,0,0.25,0,0,0,214,217,1,6,0.069495
900,,,4,8,1,1,1,0,0,0.25,0,0,0,214,217,1,6,0.069495
901,,,4,8,1,1,1,0,0,0.25,0,0,0,214,217,1,6,0.069495
902,,,4,8,1,1,1,0,0,0.25,0,0,0,214,217,1,6,0.069495
903,,,3,6,1,1,1,0,0,0.333333,0,0,0,215,218,1,3,0.028902
904,,,3,6,1,1,1,0,0,0.333333,0,0,0,215,218,1,3,0.028902
905,,,3,6,1,1,1,0,0,0.333333,0,0,0,215,218,1,3,0.028902
906,,,3,6,1,1,1,0,0,0.333333,0,0,0,215,218,1,3,0.028902
907,,,1,2,1,1,1,0,0,1,0,0,0,216,219,0,0,0.002874
908,,,1,2,1,1,1,0,0,1,0,0,0,216,219,0,0,0.002874
1406,,,2,4,3,0.444444,0.513889,0,0,0.777778,0,0,0,217,16,1,1,0.064453
1407,,,2,4,3,0.444444,0.513889,0,0,0.777778,0,0,0,217,16,1,1,0.064453
913,,,2,4,1,1,1,0,0,0.5,0,0,0,218,220,1,1,0.01058
914,,,2,4,1,1,1,0,0,0.5,0,0,0,218,220,1,1,0.01058
915,,,2,4,1,1,1,0,0,0.5,0,0,0,218,220,1,1,0.01058
916,,,4,8,1,1,1,0,0,0.25,0,0,0,219,221,1,6,0.069495
917,,,4,8,1,1,1,0,0,0.25,0,0,0,219,221,1,6,0.069495
918,,,4,8,1,1,1,0,0,0.25,0,0,0,219,221,1,6,0.069495
919,,,4,8,1,1,1,0,0,0.25,0,0,0,219,221,1,6,0.069495
920,,,4,8,1,1,1,0,0,0.25,0,0,0,219,221,1,6,0.069495
3431,,,1,2,3,0.5,0.566667,0,0,4,0,0,0,78,80,0,0,0.012202
924,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,220,222,1,6,0.109291
925,,,8,16,1,1,1,16,0.000002,0.0625,0,0,0,220,222,0.428571,12,0.186588
926,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,220,222,1,6,0.109291
927,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,220,222,1,6,0.109291
928,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,220,222,1,6,0.109291
964,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,220,222,1,6,0.109291
965,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,220,222,1,6,0.109291
966,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,220,222,1,6,0.109291
967,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,220,222,1,6,0.109291
929,,,3,6,1,1,1,0,0,0.333333,0,0,0,221,223,1,3,0.028902
930,,,3,6,1,1,1,0,0,0.333333,0,0,0,221,223,1,3,0.028902
931,,,3,6,1,1,1,0,0,0.333333,0,0,0,221,223,1,3,0.028902
932,,,3,6,1,1,1,0,0,0.333333,0,0,0,221,223,1,3,0.028902
933,,,3,6,1,1,1,0,0,0.333333,0,0,0,222,224,1,3,0.028902
934,,,3,6,1,1,1,0,0,0.333333,0,0,0,222,224,1,3,0.028902
935,,,3,6,1,1,1,0,0,0.333333,0,0,0,222,224,1,3,0.028902
936,,,3,6,1,1,1,0,0,0.333333,0,0,0,222,224,1,3,0.028902
937,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,223,225,1,6,0.092347
938,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,223,225,1,6,0.092347
939,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,223,225,1,6,0.092347
940,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,223,225,1,6,0.092347
941,,,7,14,1,1,1,12,0.000002,0.071429,0,0,0,223,225,0.428571,9,0.127034
1971,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,223,225,1,3,0.058013
1972,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,223,225,1,3,0.058013
1973,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,223,225,1,3,0.058013
942,,,3,6,1,1,1,0,0,0.333333,0,0,0,224,226,1,3,0.028902
943,,,3,6,1,1,1,0,0,0.333333,0,0,0,224,226,1,3,0.028902
944,,,3,6,1,1,1,0,0,0.333333,0,0,0,224,226,1,3,0.028902
945,,,3,6,1,1,1,0,0,0.333333,0,0,0,224,226,1,3,0.028902
946,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,225,227,1,3,0.058013
947,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,225,227,1,3,0.058013
948,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,225,227,1,3,0.058013
949,,,7,14,1,1,1,12,0.000002,0.071429,0,0,0,225,227,0.428571,9,0.127034
1247,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,225,227,1,6,0.092347
1248,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,225,227,1,6,0.092347
1249,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,225,227,1,6,0.092347
1250,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,225,227,1,6,0.092347
950,,,4,8,1,1,1,0,0,0.25,0,0,0,226,228,1,6,0.069495
951,,,4,8,1,1,1,0,0,0.25,0,0,0,226,228,1,6,0.069495
952,,,4,8,1,1,1,0,0,0.25,0,0,0,226,228,1,6,0.069495
953,,,4,8,1,1,1,0,0,0.25,0,0,0,226,228,1,6,0.069495
954,,,4,8,1,1,1,0,0,0.25,0,0,0,226,228,1,6,0.069495
955,,,4,8,2,0.6,0.666667,0,0,0.333333,0,0,0,227,229,1,6,0.150381
956,,,4,8,2,0.6,0.666667,0,0,0.333333,0,0,0,227,229,1,6,0.150381
957,,,4,8,2,0.6,0.666667,0,0,0.333333,0,0,0,227,229,1,6,0.150381
958,,,8,16,2,0.75,0.833333,32,0.000005,0.066667,0,0,0,227,229,0.428571,12,0.231899
959,,,8,16,2,0.75,0.833333,32,0.000005,0.066667,0,0,0,227,229,0.428571,12,0.231899
1218,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,227,229,1,6,0.11927
1219,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,227,229,1,6,0.11927
1220,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,227,229,1,6,0.11927
1221,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,227,229,1,6,0.11927
3045,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,227,229,1,6,0.11927
3046,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,227,229,1,6,0.11927
3047,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,227,229,1,6,0.11927
3048,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,227,229,1,6,0.11927
960,,,3,6,1,1,1,0,0,0.333333,0,0,0,228,230,1,3,0.028902
961,,,3,6,1,1,1,0,0,0.333333,0,0,0,228,230,1,3,0.028902
962,,,3,6,1,1,1,0,0,0.333333,0,0,0,228,230,1,3,0.028902
963,,,3,6,1,1,1,0,0,0.333333,0,0,0,228,230,1,3,0.028902
968,,,2,4,1,1,1,0,0,0.5,0,0,0,229,231,1,1,0.01058
969,,,2,4,1,1,1,0,0,0.5,0,0,0,229,231,1,1,0.01058
970,,,2,4,1,1,1,0,0,0.5,0,0,0,229,231,1,1,0.01058
971,,,4,8,1,1,1,0,0,0.25,0,0,0,230,232,1,6,0.069495
972,,,4,8,1,1,1,0,0,0.25,0,0,0,230,232,1,6,0.069495
973,,,4,8,1,1,1,0,0,0.25,0,0,0,230,232,1,6,0.069495
974,,,4,8,1,1,1,0,0,0.25,0,0,0,230,232,1,6,0.069495
975,,,4,8,1,1,1,0,0,0.25,0,0,0,230,232,1,6,0.069495
976,,,2,4,1,1,1,0,0,0.5,0,0,0,231,233,1,1,0.01058
977,,,2,4,1,1,1,0,0,0.5,0,0,0,231,233,1,1,0.01058
978,,,2,4,1,1,1,0,0,0.5,0,0,0,231,233,1,1,0.01058
979,,,4,8,1,1,1,0,0,0.25,0,0,0,232,234,1,6,0.069495
980,,,4,8,1,1,1,0,0,0.25,0,0,0,232,234,1,6,0.069495
981,,,4,8,1,1,1,0,0,0.25,0,0,0,232,234,1,6,0.069495
982,,,4,8,1,1,1,0,0,0.25,0,0,0,232,234,1,6,0.069495
983,,,4,8,1,1,1,0,0,0.25,0,0,0,232,234,1,6,0.069495
984,,,7,14,2,0.818182,0.888889,20,0.000003,0.082418,0,0,0,233,235,0.428571,9,0.153757
985,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,233,235,1,6,0.099241
986,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,233,235,1,6,0.099241
987,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,233,235,1,6,0.099241
988,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,233,235,1,6,0.099241
1729,,,5,12,2,0.692308,0.777778,6,0.000001,0.148936,0,0,0,233,235,0.6,6,0.10593
1730,,,3,6,2,0.6,0.666667,0,0,0.614035,0,0,0,233,235,1,3,0.081617
1731,,,5,12,2,0.692308,0.777778,6,0.000001,0.148936,0,0,0,233,235,0.6,6,0.10593
993,,,4,8,1,1,1,0,0,0.25,0,0,0,234,236,1,6,0.069495
994,,,4,8,1,1,1,0,0,0.25,0,0,0,234,236,1,6,0.069495
995,,,4,8,1,1,1,0,0,0.25,0,0,0,234,236,1,6,0.069495
996,,,4,8,1,1,1,0,0,0.25,0,0,0,234,236,1,6,0.069495
997,,,4,8,1,1,1,0,0,0.25,0,0,0,234,236,1,6,0.069495
998,,,4,8,1,1,1,0,0,0.25,0,0,0,235,237,1,6,0.069495
999,,,4,10,1,1,1,0,0,0.25,0,0,0,235,237,1,6,0.069495
1000,,,4,8,1,1,1,0,0,0.25,0,0,0,235,237,1,6,0.069495
1001,,,4,8,1,1,1,0,0,0.25,0,0,0,235,237,1,6,0.069495
