Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,modularity_class,componentnumber,clustering,triangles,eigencentrality
64,,,4,8,1,1,1,0,0,0.25,0,0,0,14,14,1,6,0.08202
65,,,4,8,1,1,1,0,0,0.25,0,0,0,14,14,1,6,0.08202
66,,,4,8,1,1,1,0,0,0.25,0,0,0,14,14,1,6,0.08202
67,,,1,2,1,1,1,0,0,1,0,0,0,15,15,0,0,0.00311
68,,,1,2,1,1,1,0,0,1,0,0,0,15,15,0,0,0.00311
69,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,16,16,1,6,0.131439
70,,,8,16,1,1,1,16,0.000004,0.0625,0,0,0,16,16,0.428571,12,0.224267
71,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,16,16,1,6,0.131439
72,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,16,16,1,6,0.131439
73,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,16,16,1,6,0.131439
445,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,16,16,1,6,0.131439
446,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,16,16,1,6,0.131439
447,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,16,16,1,6,0.131439
448,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,16,16,1,6,0.131439
74,,,3,6,1,1,1,0,0,0.333333,0,0,0,17,17,1,3,0.033183
75,,,3,6,1,1,1,0,0,0.333333,0,0,0,17,17,1,3,0.033183
76,,,3,6,1,1,1,0,0,0.333333,0,0,0,17,17,1,3,0.033183
77,,,3,6,1,1,1,0,0,0.333333,0,0,0,17,17,1,3,0.033183
78,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.08202
79,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.08202
80,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.08202
81,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.08202
82,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.08202
83,,,3,6,1,1,1,0,0,0.333333,0,0,0,19,19,1,3,0.033183
84,,,3,6,1,1,1,0,0,0.333333,0,0,0,19,19,1,3,0.033183
85,,,3,6,1,1,1,0,0,0.333333,0,0,0,19,19,1,3,0.033183
86,,,3,6,1,1,1,0,0,0.333333,0,0,0,19,19,1,3,0.033183
87,,,4,8,1,1,1,0,0,0.25,0,0,0,20,20,1,6,0.08202
88,,,4,8,1,1,1,0,0,0.25,0,0,0,20,20,1,6,0.08202
89,,,4,8,1,1,1,0,0,0.25,0,0,0,20,20,1,6,0.08202
90,,,4,8,1,1,1,0,0,0.25,0,0,0,20,20,1,6,0.08202
91,,,4,8,1,1,1,0,0,0.25,0,0,0,20,20,1,6,0.08202
94,,,2,4,1,1,1,0,0,0.5,0,0,0,21,21,1,1,0.011801
95,,,2,4,1,1,1,0,0,0.5,0,0,0,21,21,1,1,0.011801
96,,,2,4,1,1,1,0,0,0.5,0,0,0,21,21,1,1,0.011801
97,,,3,6,5,0.340426,0.408333,0,0,0.555556,0,0,0,43,22,1,3,0.149402
98,,,4,10,5,0.344086,0.423958,15,0.000003,0.211268,0.000001,0,0,43,22,0.666667,4,0.160242
99,,,10,20,4,0.484848,0.598958,187,0.000042,0.037736,0.000002,0,0,43,22,0.266667,12,0.512459
100,,,4,10,5,0.344086,0.423958,15,0.000003,0.211268,0.000001,0,0,43,22,0.666667,4,0.160242
2480,,,2,4,6,0.260163,0.313021,0,0,1,0,0,0,43,22,1,1,0.061305
191,,,15,32,3,0.615385,0.71875,349.5,0.000078,0.020558,0.000002,0,0,43,22,0.228571,24,1
1468,,,4,8,4,0.438356,0.5,0,0,0.375,0,0,0,43,22,1,6,0.371205
1469,,,4,8,4,0.438356,0.5,0,0,0.375,0,0,0,43,22,1,6,0.371205
1470,,,4,8,4,0.438356,0.5,0,0,0.375,0,0,0,43,22,1,6,0.371205
2660,,,3,6,5,0.336842,0.403125,0,0,0.434783,0,0,0,43,22,1,3,0.140994
2661,,,3,6,5,0.336842,0.403125,0,0,0.434783,0,0,0,43,22,1,3,0.140994
2662,,,3,6,5,0.336842,0.403125,0,0,0.434783,0,0,0,43,22,1,3,0.140994
101,,,1,2,1,1,1,0,0,1,0,0,0,22,23,0,0,0.00311
102,,,1,2,1,1,1,0,0,1,0,0,0,22,23,0,0,0.00311
103,,,4,8,1,1,1,0,0,0.25,0,0,0,23,24,1,6,0.08202
104,,,4,8,1,1,1,0,0,0.25,0,0,0,23,24,1,6,0.08202
105,,,4,8,1,1,1,0,0,0.25,0,0,0,23,24,1,6,0.08202
106,,,4,8,1,1,1,0,0,0.25,0,0,0,23,24,1,6,0.08202
107,,,4,8,1,1,1,0,0,0.25,0,0,0,23,24,1,6,0.08202
108,,,4,8,1,1,1,0,0,0.25,0,0,0,24,25,1,6,0.08202
109,,,4,8,1,1,1,0,0,0.25,0,0,0,24,25,1,6,0.08202
110,,,4,8,1,1,1,0,0,0.25,0,0,0,24,25,1,6,0.08202
111,,,4,8,1,1,1,0,0,0.25,0,0,0,24,25,1,6,0.08202
112,,,4,8,1,1,1,0,0,0.25,0,0,0,24,25,1,6,0.08202
113,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,25,26,1,6,0.131439
114,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,25,26,1,6,0.131439
115,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,25,26,1,6,0.131439
116,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,25,26,1,6,0.131439
117,,,8,16,1,1,1,16,0.000004,0.0625,0,0,0,25,26,0.428571,12,0.224267
1706,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,25,26,1,6,0.131439
1707,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,25,26,1,6,0.131439
1708,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,25,26,1,6,0.131439
1709,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,25,26,1,6,0.131439
118,,,4,8,1,1,1,0,0,0.25,0,0,0,26,27,1,6,0.08202
119,,,4,8,1,1,1,0,0,0.25,0,0,0,26,27,1,6,0.08202
120,,,4,8,1,1,1,0,0,0.25,0,0,0,26,27,1,6,0.08202
121,,,4,8,1,1,1,0,0,0.25,0,0,0,26,27,1,6,0.08202
122,,,4,8,1,1,1,0,0,0.25,0,0,0,26,27,1,6,0.08202
123,,,8,16,2,0.681818,0.766667,44,0.00001,0.072097,0.000001,0,0,27,28,0.428571,12,0.389643
124,,,4,8,2,0.576923,0.633333,0,0,0.410667,0,0,0,27,28,1,6,0.28193
125,,,11,24,2,0.789474,0.866667,54.5,0.000012,0.036106,0,0,0,27,28,0.327273,18,0.523126
126,,,4,8,2,0.576923,0.633333,0,0,0.410667,0,0,0,27,28,1,6,0.28193
127,,,7,16,2,0.652174,0.733333,10.5,0.000002,0.097453,0,0,0,27,28,0.571429,12,0.395065
2137,,,4,8,3,0.454545,0.555556,0,0,0.285714,0,0,0,27,28,1,6,0.166743
2138,,,4,8,3,0.454545,0.555556,0,0,0.285714,0,0,0,27,28,1,6,0.166743
2139,,,4,8,3,0.454545,0.555556,0,0,0.285714,0,0,0,27,28,1,6,0.166743
2140,,,4,8,3,0.454545,0.555556,0,0,0.285714,0,0,0,27,28,1,6,0.166743
1036,,,4,8,3,0.5,0.588889,0,0,0.340708,0,0,0,27,28,1,6,0.250773
1037,,,4,8,3,0.5,0.588889,0,0,0.340708,0,0,0,27,28,1,6,0.250773
1038,,,4,8,3,0.5,0.588889,0,0,0.340708,0,0,0,27,28,1,6,0.250773
1056,,,4,8,3,0.5,0.588889,0,0,0.297297,0,0,0,27,28,1,6,0.206477
1057,,,4,8,3,0.5,0.588889,0,0,0.297297,0,0,0,27,28,1,6,0.206477
1058,,,4,8,3,0.5,0.588889,0,0,0.297297,0,0,0,27,28,1,6,0.206477
1059,,,4,8,3,0.5,0.588889,0,0,0.297297,0,0,0,27,28,1,6,0.206477
128,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,28,29,1,1,0.02911
129,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,28,29,1,1,0.02911
130,,,6,12,1,1,1,11,0.000002,0.055556,0,0,0,28,29,0.266667,4,0.066649
1807,,,1,2,2,0.545455,0.583333,0,0,6,0,0,0,28,29,0,0,0.019784
2550,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,28,29,1,3,0.047356
2551,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,28,29,1,3,0.047356
2552,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,28,29,1,3,0.047356
131,,,4,8,1,1,1,0,0,0.25,0,0,0,29,30,1,6,0.08202
132,,,4,8,1,1,1,0,0,0.25,0,0,0,29,30,1,6,0.08202
133,,,4,8,1,1,1,0,0,0.25,0,0,0,29,30,1,6,0.08202
134,,,4,8,1,1,1,0,0,0.25,0,0,0,29,30,1,6,0.08202
135,,,4,8,1,1,1,0,0,0.25,0,0,0,29,30,1,6,0.08202
136,,,3,6,1,1,1,0,0,0.333333,0,0,0,30,31,1,3,0.033183
137,,,3,6,1,1,1,0,0,0.333333,0,0,0,30,31,1,3,0.033183
138,,,3,6,1,1,1,0,0,0.333333,0,0,0,30,31,1,3,0.033183
139,,,3,6,1,1,1,0,0,0.333333,0,0,0,30,31,1,3,0.033183
140,,,4,8,1,1,1,0,0,0.25,0,0,0,31,32,1,6,0.08202
141,,,4,8,1,1,1,0,0,0.25,0,0,0,31,32,1,6,0.08202
142,,,4,8,1,1,1,0,0,0.25,0,0,0,31,32,1,6,0.08202
143,,,4,8,1,1,1,0,0,0.25,0,0,0,31,32,1,6,0.08202
144,,,4,8,1,1,1,0,0,0.25,0,0,0,31,32,1,6,0.08202
145,,,8,16,2,0.833333,0.9,24,0.000005,0.065217,0,0,0,32,33,0.428571,12,0.24162
146,,,4,8,3,0.555556,0.666667,0,0,0.285714,0,0,0,32,33,1,6,0.135947
147,,,4,8,3,0.555556,0.666667,0,0,0.285714,0,0,0,32,33,1,6,0.135947
148,,,4,8,3,0.555556,0.666667,0,0,0.285714,0,0,0,32,33,1,6,0.135947
149,,,4,8,3,0.555556,0.666667,0,0,0.285714,0,0,0,32,33,1,6,0.135947
1009,,,6,12,2,0.714286,0.8,16,0.000004,0.088889,0,0,0,32,33,0.466667,7,0.165347
2159,,,4,8,2,0.625,0.7,0,0,0.315789,0,0,0,32,33,1,6,0.146723
2160,,,4,8,2,0.625,0.7,0,0,0.315789,0,0,0,32,33,1,6,0.146723
2161,,,4,8,2,0.625,0.7,0,0,0.315789,0,0,0,32,33,1,6,0.146723
150,,,4,8,1,1,1,0,0,0.25,0,0,0,33,34,1,6,0.08202
151,,,4,8,1,1,1,0,0,0.25,0,0,0,33,34,1,6,0.08202
152,,,4,8,1,1,1,0,0,0.25,0,0,0,33,34,1,6,0.08202
153,,,4,8,1,1,1,0,0,0.25,0,0,0,33,34,1,6,0.08202
154,,,4,8,1,1,1,0,0,0.25,0,0,0,33,34,1,6,0.08202
155,,,12,26,1,1,1,39.5,0.000009,0.031532,0,0,0,34,35,0.333333,22,0.635232
156,,,5,10,2,0.631579,0.708333,0,0,0.226415,0,0,0,34,35,1,10,0.339788
157,,,5,10,2,0.631579,0.708333,0,0,0.226415,0,0,0,34,35,1,10,0.339788
158,,,5,10,2,0.631579,0.708333,0,0,0.226415,0,0,0,34,35,1,10,0.339788
159,,,5,10,2,0.631579,0.708333,0,0,0.226415,0,0,0,34,35,1,10,0.339788
160,,,5,10,2,0.631579,0.708333,0,0,0.226415,0,0,0,34,35,1,10,0.339788
646,,,7,16,2,0.705882,0.791667,4.5,0.000001,0.090226,0,0,0,34,35,0.571429,12,0.387769
647,,,4,8,2,0.6,0.666667,0,0,0.344262,0,0,0,34,35,1,6,0.268707
648,,,4,8,2,0.6,0.666667,0,0,0.344262,0,0,0,34,35,1,6,0.268707
649,,,4,8,2,0.6,0.666667,0,0,0.344262,0,0,0,34,35,1,6,0.268707
2447,,,4,8,2,0.6,0.666667,0,0,0.344262,0,0,0,34,35,1,6,0.268707
2448,,,4,8,2,0.6,0.666667,0,0,0.344262,0,0,0,34,35,1,6,0.268707
2449,,,4,8,2,0.6,0.666667,0,0,0.344262,0,0,0,34,35,1,6,0.268707
161,,,3,6,1,1,1,0,0,0.333333,0,0,0,35,36,1,3,0.033183
162,,,3,6,1,1,1,0,0,0.333333,0,0,0,35,36,1,3,0.033183
163,,,3,6,1,1,1,0,0,0.333333,0,0,0,35,36,1,3,0.033183
164,,,3,6,1,1,1,0,0,0.333333,0,0,0,35,36,1,3,0.033183
165,,,1,2,1,1,1,0,0,1,0,0,0,36,37,0,0,0.00311
166,,,1,2,1,1,1,0,0,1,0,0,0,36,37,0,0,0.00311
167,,,4,8,1,1,1,0,0,0.25,0,0,0,37,38,1,6,0.08202
168,,,4,8,1,1,1,0,0,0.25,0,0,0,37,38,1,6,0.08202
169,,,4,8,1,1,1,0,0,0.25,0,0,0,37,38,1,6,0.08202
170,,,4,8,1,1,1,0,0,0.25,0,0,0,37,38,1,6,0.08202
171,,,4,8,1,1,1,0,0,0.25,0,0,0,37,38,1,6,0.08202
172,,,4,8,1,1,1,0,0,0.25,0,0,0,38,39,1,6,0.08202
173,,,4,8,1,1,1,0,0,0.25,0,0,0,38,39,1,6,0.08202
174,,,4,8,1,1,1,0,0,0.25,0,0,0,38,39,1,6,0.08202
175,,,4,8,1,1,1,0,0,0.25,0,0,0,38,39,1,6,0.08202
176,,,4,8,1,1,1,0,0,0.25,0,0,0,38,39,1,6,0.08202
177,,,4,8,2,0.625,0.7,0,0,0.325581,0,0,0,39,40,1,6,0.18377
178,,,4,8,2,0.625,0.7,0,0,0.325581,0,0,0,39,40,1,6,0.18377
179,,,4,8,2,0.625,0.7,0,0,0.325581,0,0,0,39,40,1,6,0.18377
180,,,7,14,2,0.769231,0.85,8.5,0.000002,0.084806,0,0,0,39,40,0.47619,10,0.271027
181,,,8,16,2,0.833333,0.9,12,0.000003,0.07,0,0,0,39,40,0.464286,13,0.317156
1080,,,7,14,2,0.769231,0.85,8.5,0.000002,0.084806,0,0,0,39,40,0.47619,10,0.271027
2515,,,3,6,2,0.588235,0.65,0,0,0.538462,0,0,0,39,40,1,3,0.130496
2516,,,3,6,2,0.588235,0.65,0,0,0.538462,0,0,0,39,40,1,3,0.130496
1077,,,4,8,2,0.625,0.7,0,0,0.325581,0,0,0,39,40,1,6,0.18377
1078,,,4,8,2,0.625,0.7,0,0,0.325581,0,0,0,39,40,1,6,0.18377
1079,,,4,8,2,0.625,0.7,0,0,0.325581,0,0,0,39,40,1,6,0.18377
182,,,2,4,1,1,1,0,0,0.5,0,0,0,40,41,1,1,0.011801
183,,,2,4,1,1,1,0,0,0.5,0,0,0,40,41,1,1,0.011801
184,,,2,4,1,1,1,0,0,0.5,0,0,0,40,41,1,1,0.011801
185,,,3,6,1,1,1,0,0,0.333333,0,0,0,41,42,1,3,0.033183
186,,,3,6,1,1,1,0,0,0.333333,0,0,0,41,42,1,3,0.033183
187,,,3,6,1,1,1,0,0,0.333333,0,0,0,41,42,1,3,0.033183
188,,,3,6,1,1,1,0,0,0.333333,0,0,0,41,42,1,3,0.033183
189,,,1,2,1,1,1,0,0,1,0,0,0,42,43,0,0,0.00311
190,,,1,2,1,1,1,0,0,1,0,0,0,42,43,0,0,0.00311
192,,,4,8,4,0.426667,0.486979,0,0,0.352349,0,0,0,43,22,1,6,0.343636
193,,,4,8,4,0.426667,0.486979,0,0,0.352349,0,0,0,43,22,1,6,0.343636
194,,,7,14,4,0.457143,0.544271,135,0.00003,0.084866,0.000003,0,0,43,22,0.428571,9,0.406151
195,,,4,8,4,0.426667,0.486979,0,0,0.352349,0,0,0,43,22,1,6,0.343636
917,,,8,20,4,0.450704,0.554688,41.5,0.000009,0.051195,0,0,0,43,22,0.428571,12,0.576952
1589,,,8,16,4,0.450704,0.554688,112,0.000025,0.073892,0.000002,0,0,43,22,0.428571,12,0.525199
2029,,,4,10,4,0.426667,0.492188,0,0,0.441176,0,0,0,43,22,1,6,0.407588
2059,,,4,8,4,0.405063,0.471354,0,0,0.361446,0,0,0,43,22,1,6,0.375269
2060,,,4,8,4,0.405063,0.471354,0,0,0.361446,0,0,0,43,22,1,6,0.375269
2061,,,4,8,4,0.405063,0.471354,0,0,0.361446,0,0,0,43,22,1,6,0.375269
2668,,,4,8,4,0.426667,0.492188,0,0,0.441176,0,0,0,43,22,1,6,0.407588
1083,,,5,10,5,0.336842,0.425521,60,0.000013,0.110526,0.000001,0,0,43,22,0.4,4,0.136711
2415,,,3,6,5,0.329897,0.394271,0,0,0.492958,0,0,0,43,22,1,3,0.120896
2416,,,3,6,5,0.329897,0.394271,0,0,0.492958,0,0,0,43,22,1,3,0.120896
196,,,4,8,2,0.75,0.833333,0,0,0.333333,0,0,0,44,44,1,6,0.161097
197,,,6,16,1,1,1,1.333333,0,0.125,0,0,0,44,44,0.733333,11,0.215075
198,,,4,8,2,0.75,0.833333,0,0,0.333333,0,0,0,44,44,1,6,0.161097
199,,,6,16,1,1,1,1.333333,0,0.125,0,0,0,44,44,0.733333,11,0.215075
200,,,6,16,1,1,1,1.333333,0,0.125,0,0,0,44,44,0.733333,11,0.215075
1434,,,4,8,2,0.75,0.833333,0,0,0.333333,0,0,0,44,44,1,6,0.161097
1435,,,4,8,2,0.75,0.833333,0,0,0.333333,0,0,0,44,44,1,6,0.161097
201,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,45,45,1,1,0.038189
202,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,45,45,1,1,0.038189
203,,,6,12,1,1,1,8,0.000002,0.083333,0,0,0,45,45,0.466667,7,0.113152
1817,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,45,45,1,6,0.09659
1818,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,45,45,1,6,0.09659
1819,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,45,45,1,6,0.09659
1820,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,45,45,1,6,0.09659
204,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,46,46,1,6,0.09659
205,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,46,46,1,6,0.09659
206,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,46,46,1,6,0.09659
207,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,46,46,1,6,0.09659
208,,,6,12,1,1,1,8,0.000002,0.083333,0,0,0,46,46,0.466667,7,0.113152
1004,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,46,46,1,1,0.038189
1005,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,46,46,1,1,0.038189
209,,,4,8,1,1,1,0,0,0.25,0,0,0,47,47,1,6,0.08202
210,,,4,8,1,1,1,0,0,0.25,0,0,0,47,47,1,6,0.08202
211,,,4,8,1,1,1,0,0,0.25,0,0,0,47,47,1,6,0.08202
212,,,4,8,1,1,1,0,0,0.25,0,0,0,47,47,1,6,0.08202
213,,,4,8,1,1,1,0,0,0.25,0,0,0,47,47,1,6,0.08202
214,,,4,8,1,1,1,0,0,0.25,0,0,0,48,48,1,6,0.08202
215,,,4,8,1,1,1,0,0,0.25,0,0,0,48,48,1,6,0.08202
216,,,4,8,1,1,1,0,0,0.25,0,0,0,48,48,1,6,0.08202
217,,,4,8,1,1,1,0,0,0.25,0,0,0,48,48,1,6,0.08202
218,,,4,8,1,1,1,0,0,0.25,0,0,0,48,48,1,6,0.08202
219,,,2,4,1,1,1,0,0,0.5,0,0,0,49,49,1,1,0.011801
220,,,2,4,1,1,1,0,0,0.5,0,0,0,49,49,1,1,0.011801
221,,,2,4,1,1,1,0,0,0.5,0,0,0,49,49,1,1,0.011801
222,,,2,4,1,1,1,0,0,0.5,0,0,0,50,50,1,1,0.011801
223,,,2,4,1,1,1,0,0,0.5,0,0,0,50,50,1,1,0.011801
224,,,2,4,1,1,1,0,0,0.5,0,0,0,50,50,1,1,0.011801
225,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.08202
226,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.08202
227,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.08202
228,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.08202
229,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.08202
230,,,2,8,1,1,1,0,0,0.5,0,0,0,52,52,1,1,0.011801
231,,,2,8,1,1,1,0,0,0.5,0,0,0,52,52,1,1,0.011801
232,,,2,8,1,1,1,0,0,0.5,0,0,0,52,52,1,1,0.011801
233,,,3,6,1,1,1,0,0,0.333333,0,0,0,53,53,1,3,0.033183
234,,,3,6,1,1,1,0,0,0.333333,0,0,0,53,53,1,3,0.033183
