Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,modularity_class,componentnumber,clustering,triangles,eigencentrality
36,,,4,8,1,1,1,0,0,0.25,0,0,0,8,8,1,6,0.048842
37,,,3,6,1,1,1,0,0,0.333333,0,0,0,9,9,1,3,0.021135
38,,,3,6,1,1,1,0,0,0.333333,0,0,0,9,9,1,3,0.021135
39,,,3,6,1,1,1,0,0,0.333333,0,0,0,9,9,1,3,0.021135
40,,,3,6,1,1,1,0,0,0.333333,0,0,0,9,9,1,3,0.021135
41,,,4,8,1,1,1,0,0,0.25,0,0,0,10,10,1,6,0.048842
42,,,4,8,1,1,1,0,0,0.25,0,0,0,10,10,1,6,0.048842
43,,,4,8,1,1,1,0,0,0.25,0,0,0,10,10,1,6,0.048842
44,,,4,8,1,1,1,0,0,0.25,0,0,0,10,10,1,6,0.048842
45,,,4,8,1,1,1,0,0,0.25,0,0,0,10,10,1,6,0.048842
46,,,4,8,1,1,1,0,0,0.25,0,0,0,11,11,1,6,0.048842
47,,,4,8,1,1,1,0,0,0.25,0,0,0,11,11,1,6,0.048842
48,,,4,8,1,1,1,0,0,0.25,0,0,0,11,11,1,6,0.048842
49,,,4,8,1,1,1,0,0,0.25,0,0,0,11,11,1,6,0.048842
50,,,4,8,1,1,1,0,0,0.25,0,0,0,11,11,1,6,0.048842
51,,,4,8,1,1,1,0,0,0.25,0,0,0,12,12,1,6,0.048842
52,,,4,8,1,1,1,0,0,0.25,0,0,0,12,12,1,6,0.048842
53,,,4,8,1,1,1,0,0,0.25,0,0,0,12,12,1,6,0.048842
54,,,4,8,1,1,1,0,0,0.25,0,0,0,12,12,1,6,0.048842
55,,,4,8,1,1,1,0,0,0.25,0,0,0,12,12,1,6,0.048842
56,,,3,12,1,1,1,0,0,0.333333,0,0,0,13,13,1,3,0.021135
57,,,3,12,1,1,1,0,0,0.333333,0,0,0,13,13,1,3,0.021135
58,,,3,12,1,1,1,0,0,0.333333,0,0,0,13,13,1,3,0.021135
59,,,3,12,1,1,1,0,0,0.333333,0,0,0,13,13,1,3,0.021135
60,,,7,14,2,0.818182,0.888889,20,0.00001,0.076531,0.000001,0,0,14,14,0.428571,9,0.094962
61,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,14,14,1,6,0.065706
62,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,14,14,1,6,0.065706
63,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,14,14,1,6,0.065706
64,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,14,14,1,6,0.065706
1546,,,5,10,2,0.692308,0.777778,14,0.000007,0.110526,0.000001,0,0,14,14,0.4,4,0.055562
1684,,,3,6,2,0.6,0.666667,0,0,0.492958,0,0,0,14,14,1,3,0.046345
1685,,,3,6,2,0.6,0.666667,0,0,0.492958,0,0,0,14,14,1,3,0.046345
65,,,3,6,1,1,1,0,0,0.333333,0,0,0,15,15,1,3,0.021135
66,,,3,6,1,1,1,0,0,0.333333,0,0,0,15,15,1,3,0.021135
67,,,3,6,1,1,1,0,0,0.333333,0,0,0,15,15,1,3,0.021135
68,,,3,6,1,1,1,0,0,0.333333,0,0,0,15,15,1,3,0.021135
69,,,2,4,2,0.6,0.666667,0,0,1,0,0,0,16,16,1,1,0.016238
70,,,4,8,2,0.75,0.833333,8,0.000004,0.142857,0.000001,0,0,16,16,0.333333,2,0.023714
71,,,4,8,2,0.75,0.833333,8,0.000004,0.142857,0.000001,0,0,16,16,0.333333,2,0.023714
905,,,2,4,3,0.5,0.611111,0,0,0.666667,0,0,0,16,16,1,1,0.013092
906,,,2,4,3,0.5,0.611111,0,0,0.666667,0,0,0,16,16,1,1,0.013092
1387,,,2,4,3,0.5,0.611111,0,0,0.666667,0,0,0,16,16,1,1,0.013092
1388,,,2,4,3,0.5,0.611111,0,0,0.666667,0,0,0,16,16,1,1,0.013092
72,,,4,8,2,0.75,0.833333,0,0,0.333333,0,0,0,17,17,1,6,0.089632
73,,,4,8,2,0.75,0.833333,0,0,0.333333,0,0,0,17,17,1,6,0.089632
74,,,6,16,1,1,1,1.333333,0.000001,0.125,0,0,0,17,17,0.733333,11,0.119756
75,,,6,16,1,1,1,1.333333,0.000001,0.125,0,0,0,17,17,0.733333,11,0.119756
76,,,6,16,1,1,1,1.333333,0.000001,0.125,0,0,0,17,17,0.733333,11,0.119756
77,,,4,8,2,0.75,0.833333,0,0,0.333333,0,0,0,17,17,1,6,0.089632
78,,,4,8,2,0.75,0.833333,0,0,0.333333,0,0,0,17,17,1,6,0.089632
79,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.048842
80,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.048842
81,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.048842
82,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.048842
83,,,4,8,1,1,1,0,0,0.25,0,0,0,18,18,1,6,0.048842
84,,,1,2,1,1,1,0,0,1,0,0,0,19,19,0,0,0.002262
85,,,1,2,1,1,1,0,0,1,0,0,0,19,19,0,0,0.002262
86,,,1,2,1,1,1,0,0,1,0,0,0,20,20,0,0,0.002262
87,,,1,2,1,1,1,0,0,1,0,0,0,20,20,0,0,0.002262
88,,,3,6,1,1,1,0,0,0.333333,0,0,0,21,21,1,3,0.021135
89,,,3,6,1,1,1,0,0,0.333333,0,0,0,21,21,1,3,0.021135
90,,,3,6,1,1,1,0,0,0.333333,0,0,0,21,21,1,3,0.021135
91,,,3,6,1,1,1,0,0,0.333333,0,0,0,21,21,1,3,0.021135
92,,,3,6,1,1,1,0,0,0.333333,0,0,0,22,22,1,3,0.021135
93,,,3,6,1,1,1,0,0,0.333333,0,0,0,22,22,1,3,0.021135
94,,,3,6,1,1,1,0,0,0.333333,0,0,0,22,22,1,3,0.021135
95,,,3,6,1,1,1,0,0,0.333333,0,0,0,22,22,1,3,0.021135
98,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,23,23,1,6,0.074624
99,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,23,23,1,6,0.074624
100,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,23,23,1,6,0.074624
101,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,23,23,1,6,0.074624
102,,,8,16,1,1,1,16,0.000008,0.0625,0.000001,0,0,23,23,0.428571,12,0.127509
380,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,23,23,1,6,0.074624
381,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,23,23,1,6,0.074624
382,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,23,23,1,6,0.074624
383,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,23,23,1,6,0.074624
103,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,24,24,1,3,0.040462
104,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,24,24,1,3,0.040462
105,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,24,24,1,3,0.040462
106,,,7,14,1,1,1,12,0.000006,0.071429,0,0,0,24,24,0.428571,9,0.088276
1570,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,24,24,1,6,0.06392
1571,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,24,24,1,6,0.06392
1572,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,24,24,1,6,0.06392
1573,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,24,24,1,6,0.06392
107,,,1,2,1,1,1,0,0,1,0,0,0,25,25,0,0,0.002262
108,,,1,2,1,1,1,0,0,1,0,0,0,25,25,0,0,0.002262
109,,,4,8,1,1,1,0,0,0.25,0,0,0,26,26,1,6,0.048842
110,,,4,8,1,1,1,0,0,0.25,0,0,0,26,26,1,6,0.048842
111,,,4,8,1,1,1,0,0,0.25,0,0,0,26,26,1,6,0.048842
112,,,4,8,1,1,1,0,0,0.25,0,0,0,26,26,1,6,0.048842
113,,,4,8,1,1,1,0,0,0.25,0,0,0,26,26,1,6,0.048842
114,,,3,6,2,0.615385,0.6875,0,0,0.421053,0,0,0,27,27,1,3,0.042907
115,,,3,6,2,0.615385,0.6875,0,0,0.421053,0,0,0,27,27,1,3,0.042907
116,,,3,6,2,0.615385,0.6875,0,0,0.421053,0,0,0,27,27,1,3,0.042907
117,,,8,18,1,1,1,17,0.000009,0.049342,0,0,0,27,27,0.321429,9,0.093887
575,,,3,6,2,0.615385,0.6875,0,0,0.506329,0,0,0,27,27,1,3,0.049386
576,,,5,12,2,0.727273,0.8125,2,0.000001,0.137143,0,0,0,27,27,0.6,6,0.068347
577,,,3,6,2,0.615385,0.6875,0,0,0.506329,0,0,0,27,27,1,3,0.049386
871,,,3,6,2,0.615385,0.6875,0,0,0.506329,0,0,0,27,27,1,3,0.049386
872,,,3,6,2,0.615385,0.6875,0,0,0.506329,0,0,0,27,27,1,3,0.049386
118,,,3,6,1,1,1,0,0,0.333333,0,0,0,28,28,1,3,0.021135
119,,,3,6,1,1,1,0,0,0.333333,0,0,0,28,28,1,3,0.021135
120,,,3,6,1,1,1,0,0,0.333333,0,0,0,28,28,1,3,0.021135
121,,,3,6,1,1,1,0,0,0.333333,0,0,0,28,28,1,3,0.021135
122,,,4,8,1,1,1,0,0,0.25,0,0,0,29,29,1,6,0.048842
123,,,4,8,1,1,1,0,0,0.25,0,0,0,29,29,1,6,0.048842
124,,,4,8,1,1,1,0,0,0.25,0,0,0,29,29,1,6,0.048842
125,,,4,8,1,1,1,0,0,0.25,0,0,0,29,29,1,6,0.048842
126,,,4,8,1,1,1,0,0,0.25,0,0,0,29,29,1,6,0.048842
127,,,4,8,1,1,1,0,0,0.25,0,0,0,30,30,1,6,0.048842
128,,,4,8,1,1,1,0,0,0.25,0,0,0,30,30,1,6,0.048842
129,,,4,8,1,1,1,0,0,0.25,0,0,0,30,30,1,6,0.048842
130,,,4,8,1,1,1,0,0,0.25,0,0,0,30,30,1,6,0.048842
131,,,4,8,1,1,1,0,0,0.25,0,0,0,30,30,1,6,0.048842
132,,,1,2,2,0.666667,0.75,0,0,2,0,0,0,31,31,0,0,0.00336
133,,,2,4,1,1,1,1,0.000001,0.25,0,0,0,31,31,0,0,0.005063
798,,,1,2,2,0.666667,0.75,0,0,2,0,0,0,31,31,0,0,0.00336
134,,,4,8,1,1,1,0,0,0.25,0,0,0,32,32,1,6,0.048842
135,,,4,8,1,1,1,0,0,0.25,0,0,0,32,32,1,6,0.048842
136,,,4,8,1,1,1,0,0,0.25,0,0,0,32,32,1,6,0.048842
137,,,4,8,1,1,1,0,0,0.25,0,0,0,32,32,1,6,0.048842
138,,,4,8,1,1,1,0,0,0.25,0,0,0,32,32,1,6,0.048842
139,,,3,6,1,1,1,0,0,0.333333,0,0,0,33,33,1,3,0.021135
140,,,3,6,1,1,1,0,0,0.333333,0,0,0,33,33,1,3,0.021135
141,,,3,6,1,1,1,0,0,0.333333,0,0,0,33,33,1,3,0.021135
142,,,3,6,1,1,1,0,0,0.333333,0,0,0,33,33,1,3,0.021135
143,,,4,8,1,1,1,0,0,0.25,0,0,0,34,34,1,6,0.048842
144,,,4,8,1,1,1,0,0,0.25,0,0,0,34,34,1,6,0.048842
145,,,4,8,1,1,1,0,0,0.25,0,0,0,34,34,1,6,0.048842
146,,,4,8,1,1,1,0,0,0.25,0,0,0,34,34,1,6,0.048842
147,,,4,8,1,1,1,0,0,0.25,0,0,0,34,34,1,6,0.048842
148,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,35,35,1,6,0.080643
149,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,35,35,1,6,0.080643
150,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,35,35,1,6,0.080643
151,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,35,35,1,6,0.080643
152,,,8,16,2,0.75,0.833333,32,0.000016,0.066667,0.000001,0,0,35,35,0.428571,12,0.156406
1674,,,4,8,2,0.6,0.666667,0,0,0.333333,0,0,0,35,35,1,6,0.101084
1675,,,8,16,2,0.75,0.833333,32,0.000016,0.066667,0.000001,0,0,35,35,0.428571,12,0.156406
1676,,,4,8,2,0.6,0.666667,0,0,0.333333,0,0,0,35,35,1,6,0.101084
1677,,,4,8,2,0.6,0.666667,0,0,0.333333,0,0,0,35,35,1,6,0.101084
153,,,2,4,2,0.625,0.7,0,0,0.714286,0,0,0,36,36,1,1,0.016177
154,,,2,4,2,0.625,0.7,0,0,0.714286,0,0,0,36,36,1,1,0.016177
155,,,5,10,1,1,1,6,0.000003,0.1,0,0,0,36,36,0.4,4,0.035211
1128,,,3,6,2,0.714286,0.8,0,0,0.384615,0,0,0,36,36,1,3,0.026795
1129,,,3,6,2,0.714286,0.8,0,0,0.384615,0,0,0,36,36,1,3,0.026795
1130,,,3,6,2,0.714286,0.8,0,0,0.384615,0,0,0,36,36,1,3,0.026795
156,,,4,8,3,0.5,0.648148,0,0,0.277778,0,0,0,48,37,1,6,0.064782
157,,,5,12,2,0.692308,0.777778,7.5,0.000004,0.179104,0.000001,0,0,48,37,0.7,7,0.08172
158,,,4,8,3,0.5,0.648148,0,0,0.277778,0,0,0,48,37,1,6,0.064782
159,,,4,8,3,0.5,0.648148,0,0,0.277778,0,0,0,48,37,1,6,0.064782
160,,,5,12,2,0.692308,0.777778,7.5,0.000004,0.179104,0.000001,0,0,48,37,0.7,7,0.08172
203,,,6,12,2,0.75,0.833333,20,0.00001,0.119048,0.000001,0,0,48,37,0.466667,7,0.09291
161,,,3,6,1,1,1,0,0,0.333333,0,0,0,37,38,1,3,0.021135
162,,,3,6,1,1,1,0,0,0.333333,0,0,0,37,38,1,3,0.021135
163,,,3,6,1,1,1,0,0,0.333333,0,0,0,37,38,1,3,0.021135
164,,,3,6,1,1,1,0,0,0.333333,0,0,0,37,38,1,3,0.021135
165,,,1,2,2,0.555556,0.6,0,0,5,0,0,0,38,39,0,0,0.01381
166,,,5,10,1,1,1,4,0.000002,0.1,0,0,0,38,39,0.6,6,0.055366
851,,,4,8,2,0.833333,0.9,0,0,0.263158,0,0,0,38,39,1,6,0.052095
852,,,4,8,2,0.833333,0.9,0,0,0.263158,0,0,0,38,39,1,6,0.052095
853,,,4,8,2,0.833333,0.9,0,0,0.263158,0,0,0,38,39,1,6,0.052095
854,,,4,8,2,0.833333,0.9,0,0,0.263158,0,0,0,38,39,1,6,0.052095
167,,,1,2,2,0.666667,0.75,0,0,2,0,0,0,39,40,0,0,0.00336
168,,,2,4,1,1,1,1,0.000001,0.25,0,0,0,39,40,0,0,0.005063
169,,,1,2,2,0.666667,0.75,0,0,2,0,0,0,39,40,0,0,0.00336
170,,,2,4,1,1,1,0,0,0.5,0,0,0,40,41,1,1,0.008035
171,,,2,4,1,1,1,0,0,0.5,0,0,0,40,41,1,1,0.008035
172,,,2,4,1,1,1,0,0,0.5,0,0,0,40,41,1,1,0.008035
173,,,8,16,2,0.75,0.833333,0,0,0.130435,0,0.326467,0.326467,41,42,1,28,0.893926
174,,,8,16,2,0.75,0.833333,0,0,0.130435,0,0.326467,0.326467,41,42,1,28,0.893926
175,,,8,16,2,0.75,0.833333,0,0,0.130435,0,0.326467,0.326467,41,42,1,28,0.893926
176,,,8,16,2,0.75,0.833333,0,0,0.130435,0,0.326467,0.326467,41,42,1,28,0.893926
177,,,8,16,2,0.75,0.833333,0,0,0.130435,0,0.326467,0.326467,41,42,1,28,0.893926
178,,,12,24,1,1,1,32,0.000016,0.041667,0.000001,0.357316,0.357316,41,42,0.515152,34,1
179,,,8,16,2,0.75,0.833333,0,0,0.130435,0,0.326467,0.326467,41,42,1,28,0.893926
180,,,8,16,2,0.75,0.833333,0,0,0.130435,0,0.326467,0.326467,41,42,1,28,0.893926
181,,,8,16,2,0.75,0.833333,0,0,0.130435,0,0.326467,0.326467,41,42,1,28,0.893926
931,,,4,8,2,0.6,0.666667,0,0,0.3,0,0.070138,0.070138,41,42,1,6,0.217055
932,,,4,8,2,0.6,0.666667,0,0,0.3,0,0.070138,0.070138,41,42,1,6,0.217055
933,,,4,8,2,0.6,0.666667,0,0,0.3,0,0.070138,0.070138,41,42,1,6,0.217055
934,,,4,8,2,0.6,0.666667,0,0,0.3,0,0.070138,0.070138,41,42,1,6,0.217055
182,,,2,4,1,1,1,0,0,0.5,0,0,0,42,43,1,1,0.008035
183,,,2,4,1,1,1,0,0,0.5,0,0,0,42,43,1,1,0.008035
184,,,2,4,1,1,1,0,0,0.5,0,0,0,42,43,1,1,0.008035
185,,,2,4,1,1,1,0,0,0.5,0,0,0,43,44,1,1,0.008035
186,,,2,4,1,1,1,0,0,0.5,0,0,0,43,44,1,1,0.008035
187,,,2,4,1,1,1,0,0,0.5,0,0,0,43,44,1,1,0.008035
188,,,3,6,1,1,1,0,0,0.333333,0,0,0,44,45,1,3,0.021135
189,,,3,6,1,1,1,0,0,0.333333,0,0,0,44,45,1,3,0.021135
190,,,3,6,1,1,1,0,0,0.333333,0,0,0,44,45,1,3,0.021135
191,,,3,6,1,1,1,0,0,0.333333,0,0,0,44,45,1,3,0.021135
192,,,2,4,1,1,1,0,0,0.5,0,0,0,45,46,1,1,0.008035
193,,,2,4,1,1,1,0,0,0.5,0,0,0,45,46,1,1,0.008035
194,,,2,4,1,1,1,0,0,0.5,0,0,0,45,46,1,1,0.008035
195,,,4,8,1,1,1,0,0,0.25,0,0,0,46,47,1,6,0.048842
196,,,4,8,1,1,1,0,0,0.25,0,0,0,46,47,1,6,0.048842
197,,,4,8,1,1,1,0,0,0.25,0,0,0,46,47,1,6,0.048842
198,,,4,8,1,1,1,0,0,0.25,0,0,0,46,47,1,6,0.048842
199,,,4,8,1,1,1,0,0,0.25,0,0,0,46,47,1,6,0.048842
200,,,6,18,1,1,1,3,0.000002,0.105263,0,0,0,47,48,0.6,9,0.089182
201,,,6,18,1,1,1,3,0.000002,0.105263,0,0,0,47,48,0.6,9,0.089182
202,,,3,10,2,0.666667,0.75,0,0,0.5,0,0,0,47,48,1,3,0.050955
1814,,,4,8,2,0.75,0.833333,0,0,0.3,0,0,0,47,48,1,6,0.070132
1815,,,4,8,2,0.75,0.833333,0,0,0.3,0,0,0,47,48,1,6,0.070132
1816,,,4,8,2,0.75,0.833333,0,0,0.3,0,0,0,47,48,1,6,0.070132
1947,,,3,6,2,0.666667,0.75,0,0,0.5,0,0,0,47,48,1,3,0.050955
892,,,4,8,3,0.529412,0.666667,0,0,0.272727,0,0,0,48,37,1,6,0.063192
893,,,4,8,3,0.529412,0.666667,0,0,0.272727,0,0,0,48,37,1,6,0.063192
894,,,4,8,3,0.529412,0.666667,0,0,0.272727,0,0,0,48,37,1,6,0.063192
895,,,4,8,3,0.529412,0.666667,0,0,0.272727,0,0,0,48,37,1,6,0.063192
204,,,4,8,1,1,1,0,0,0.25,0,0,0,49,49,1,6,0.048842
205,,,4,8,1,1,1,0,0,0.25,0,0,0,49,49,1,6,0.048842
206,,,4,8,1,1,1,0,0,0.25,0,0,0,49,49,1,6,0.048842
207,,,4,8,1,1,1,0,0,0.25,0,0,0,49,49,1,6,0.048842
208,,,4,8,1,1,1,0,0,0.25,0,0,0,49,49,1,6,0.048842
209,,,4,8,1,1,1,0,0,0.25,0,0,0,50,50,1,6,0.048842
210,,,4,8,1,1,1,0,0,0.25,0,0,0,50,50,1,6,0.048842
211,,,4,8,1,1,1,0,0,0.25,0,0,0,50,50,1,6,0.048842
212,,,4,8,1,1,1,0,0,0.25,0,0,0,50,50,1,6,0.048842
213,,,4,8,1,1,1,0,0,0.25,0,0,0,50,50,1,6,0.048842
214,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.048842
215,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.048842
216,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.048842
217,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.048842
218,,,4,8,1,1,1,0,0,0.25,0,0,0,51,51,1,6,0.048842
219,,,3,6,1,1,1,0,0,0.333333,0,0,0,52,52,1,3,0.021135
220,,,3,6,1,1,1,0,0,0.333333,0,0,0,52,52,1,3,0.021135
221,,,3,6,1,1,1,0,0,0.333333,0,0,0,52,52,1,3,0.021135
222,,,3,6,1,1,1,0,0,0.333333,0,0,0,52,52,1,3,0.021135
223,,,4,8,1,1,1,0,0,0.25,0,0,0,53,53,1,6,0.048842
224,,,4,8,1,1,1,0,0,0.25,0,0,0,53,53,1,6,0.048842
225,,,4,8,1,1,1,0,0,0.25,0,0,0,53,53,1,6,0.048842
226,,,4,8,1,1,1,0,0,0.25,0,0,0,53,53,1,6,0.048842
227,,,4,8,1,1,1,0,0,0.25,0,0,0,53,53,1,6,0.048842
228,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,54,54,1,3,0.029339
229,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,54,54,1,3,0.029339
230,,,3,6,2,0.666667,0.75,0,0,0.4,0,0,0,54,54,1,3,0.029339
231,,,6,12,1,1,1,11,0.000006,0.055556,0,0,0,54,54,0.266667,4,0.041616
941,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,54,54,1,1,0.018185
942,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,54,54,1,1,0.018185
1863,,,1,2,2,0.545455,0.583333,0,0,6,0,0,0,54,54,0,0,0.012288
232,,,2,4,2,0.666667,0.75,0,0,0.666667,0,0,0,55,55,1,1,0.012101
233,,,2,4,2,0.666667,0.75,0,0,0.666667,0,0,0,55,55,1,1,0.012101
234,,,4,8,1,1,1,4,0.000002,0.125,0,0,0,55,55,0.333333,2,0.019321
1933,,,2,4,2,0.666667,0.75,0,0,0.666667,0,0,0,55,55,1,1,0.012101
1934,,,2,4,2,0.666667,0.75,0,0,0.666667,0,0,0,55,55,1,1,0.012101
235,,,2,4,1,1,1,0,0,0.5,0,0,0,56,56,1,1,0.008035
236,,,2,4,1,1,1,0,0,0.5,0,0,0,56,56,1,1,0.008035
237,,,2,4,1,1,1,0,0,0.5,0,0,0,56,56,1,1,0.008035
238,,,2,4,1,1,1,0,0,0.5,0,0,0,57,57,1,1,0.008035
239,,,2,4,1,1,1,0,0,0.5,0,0,0,57,57,1,1,0.008035
240,,,2,4,1,1,1,0,0,0.5,0,0,0,57,57,1,1,0.008035
241,,,3,8,1,1,1,0,0,0.333333,0,0,0,58,58,1,3,0.021135
242,,,3,6,1,1,1,0,0,0.333333,0,0,0,58,58,1,3,0.021135
243,,,3,6,1,1,1,0,0,0.333333,0,0,0,58,58,1,3,0.021135
244,,,3,8,1,1,1,0,0,0.333333,0,0,0,58,58,1,3,0.021135
245,,,1,2,2,0.555556,0.6,0,0,5,0,0,0,59,59,0,0,0.01381
246,,,5,10,1,1,1,4,0.000002,0.1,0,0,0,59,59,0.6,6,0.055366
372,,,4,8,2,0.833333,0.9,0,0,0.263158,0,0,0,59,59,1,6,0.052095
373,,,4,8,2,0.833333,0.9,0,0,0.263158,0,0,0,59,59,1,6,0.052095
374,,,4,8,2,0.833333,0.9,0,0,0.263158,0,0,0,59,59,1,6,0.052095
375,,,4,8,2,0.833333,0.9,0,0,0.263158,0,0,0,59,59,1,6,0.052095
247,,,4,8,1,1,1,0,0,0.25,0,0,0,60,60,1,6,0.048842
248,,,4,8,1,1,1,0,0,0.25,0,0,0,60,60,1,6,0.048842
