Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,modularity_class,componentnumber,clustering,triangles,eigencentrality
23,,,5,16,4,0.375,0.469136,0.25,0,0.215569,0,0,0,40,6,0.9,9,0.128128
24,,,5,12,3,0.490909,0.555556,63,0.000006,0.265006,0.000002,0,0,40,6,0.7,7,0.15135
25,,,5,16,4,0.375,0.469136,0.25,0,0.215569,0,0,0,40,6,0.9,9,0.128128
26,,,9,24,4,0.397059,0.54321,92.25,0.000009,0.055096,0,0,0,40,6,0.416667,15,0.178765
27,,,6,20,3,0.5,0.574074,81.25,0.000008,0.16056,0.000001,0,0,40,6,0.666667,10,0.167334
4509,,,4,8,4,0.369863,0.450617,0,0,0.368852,0,0,0,40,6,1,6,0.105742
176,,,13,28,3,0.6,0.716049,269,0.000026,0.023193,0.000001,0,0,40,6,0.179487,14,0.258859
4132,,,4,8,5,0.296703,0.399383,0,0,0.290323,0,0,0,40,6,1,6,0.077245
4133,,,4,8,5,0.296703,0.399383,0,0,0.290323,0,0,0,40,6,1,6,0.077245
4134,,,4,8,5,0.296703,0.399383,0,0,0.290323,0,0,0,40,6,1,6,0.077245
4135,,,4,8,5,0.296703,0.399383,0,0,0.290323,0,0,0,40,6,1,6,0.077245
28,,,4,8,5,0.333333,0.422523,0,0,0.44898,0,0.1301,0.1301,52,7,1,6,0.311196
29,,,11,24,4,0.445783,0.578829,150.839286,0.000015,0.054222,0.000001,0.328596,0.328596,52,7,0.472727,26,0.794935
30,,,8,16,5,0.373737,0.512613,15.857143,0.000002,0.095046,0,0.249546,0.249546,52,7,0.571429,16,0.601384
31,,,4,8,5,0.333333,0.422523,0,0,0.44898,0,0.1301,0.1301,52,7,1,6,0.311196
32,,,11,24,5,0.385417,0.553153,50.738095,0.000005,0.04869,0,0.315375,0.315375,52,7,0.436364,24,0.760909
943,,,8,24,4,0.430233,0.538288,89.196429,0.000009,0.122846,0.000001,0.271114,0.271114,52,7,0.642857,18,0.657298
944,,,7,16,4,0.425287,0.524775,73.321429,0.000007,0.16673,0.000001,0.245405,0.245405,52,7,0.714286,15,0.594839
945,,,15,36,5,0.402174,0.607207,179.172619,0.000017,0.021102,0,0.370553,0.370553,52,7,0.285714,30,0.905684
946,,,15,40,5,0.402174,0.607207,120.172619,0.000012,0.02507,0,0.393515,0.393515,52,7,0.32381,34,0.954905
1580,,,4,8,4,0.359223,0.425676,0,0,0.475798,0,0.123681,0.123681,52,7,1,6,0.299616
1581,,,6,12,3,0.411111,0.481982,312,0.00003,0.12266,0.000004,0.127996,0.127996,52,7,0.466667,7,0.322368
1788,,,7,16,5,0.37,0.499099,21.702381,0.000002,0.146634,0,0.227983,0.227983,52,7,0.619048,13,0.555442
1241,,,4,8,6,0.313559,0.434234,0,0,0.491803,0,0.147587,0.147587,52,7,1,6,0.356787
1242,,,4,8,6,0.313559,0.434234,0,0,0.491803,0,0.147587,0.147587,52,7,1,6,0.356787
1627,,,4,8,6,0.300813,0.411712,0,0,0.380184,0,0.120807,0.120807,52,7,1,6,0.29175
1628,,,4,8,6,0.300813,0.411712,0,0,0.380184,0,0.120807,0.120807,52,7,1,6,0.29175
1629,,,4,8,6,0.300813,0.411712,0,0,0.380184,0,0.120807,0.120807,52,7,1,6,0.29175
33,,,2,4,1,1,1,0,0,0.5,0,0,0,6,8,1,1,0.007774
34,,,2,4,1,1,1,0,0,0.5,0,0,0,6,8,1,1,0.007774
35,,,2,4,1,1,1,0,0,0.5,0,0,0,6,8,1,1,0.007774
36,,,7,14,2,0.733333,0.818182,28,0.000003,0.078947,0,0,0,7,9,0.428571,9,0.093308
37,,,3,6,2,0.578947,0.636364,0,0,0.538462,0,0,0,7,9,1,3,0.050851
38,,,7,14,2,0.733333,0.818182,28,0.000003,0.078947,0,0,0,7,9,0.428571,9,0.093308
39,,,3,6,2,0.578947,0.636364,0,0,0.538462,0,0,0,7,9,1,3,0.050851
2095,,,4,8,3,0.5,0.621212,0,0,0.28,0,0,0,7,9,1,6,0.058284
2096,,,4,8,3,0.5,0.621212,0,0,0.28,0,0,0,7,9,1,6,0.058284
2097,,,4,8,3,0.5,0.621212,0,0,0.28,0,0,0,7,9,1,6,0.058284
2098,,,4,8,3,0.5,0.621212,0,0,0.28,0,0,0,7,9,1,6,0.058284
3380,,,4,8,3,0.5,0.621212,0,0,0.28,0,0,0,7,9,1,6,0.058284
3381,,,4,8,3,0.5,0.621212,0,0,0.28,0,0,0,7,9,1,6,0.058284
3382,,,4,8,3,0.5,0.621212,0,0,0.28,0,0,0,7,9,1,6,0.058284
3383,,,4,8,3,0.5,0.621212,0,0,0.28,0,0,0,7,9,1,6,0.058284
40,,,2,4,1,1,1,0,0,0.5,0,0,0,8,10,1,1,0.007774
41,,,2,4,1,1,1,0,0,0.5,0,0,0,8,10,1,1,0.007774
42,,,2,4,1,1,1,0,0,0.5,0,0,0,8,10,1,1,0.007774
43,,,2,4,1,1,1,0,0,0.5,0,0,0,9,11,1,1,0.007774
44,,,2,4,1,1,1,0,0,0.5,0,0,0,9,11,1,1,0.007774
45,,,2,4,1,1,1,0,0,0.5,0,0,0,9,11,1,1,0.007774
46,,,1,2,1,1,1,0,0,1,0,0,0,10,12,0,0,0.002329
47,,,1,2,1,1,1,0,0,1,0,0,0,10,12,0,0,0.002329
48,,,1,2,3,0.473684,0.518519,0,0,7,0,0,0,304,13,0,0,0.01642
49,,,7,14,2,0.818182,0.888889,24,0.000002,0.051948,0,0,0,304,13,0.333333,7,0.069527
1390,,,4,8,2,0.642857,0.722222,14,0.000001,0.152174,0,0,0,304,13,0.333333,2,0.032993
2605,,,2,4,2,0.5625,0.611111,0,0,1.272727,0,0,0,304,13,1,1,0.025513
3416,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,304,13,1,6,0.053099
3417,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,304,13,1,6,0.053099
3418,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,304,13,1,6,0.053099
3419,,,4,8,3,0.5625,0.685185,0,0,0.28,0,0,0,304,13,1,6,0.053099
50,,,2,4,1,1,1,0,0,0.5,0,0,0,11,14,1,1,0.007774
51,,,2,4,1,1,1,0,0,0.5,0,0,0,11,14,1,1,0.007774
52,,,2,4,1,1,1,0,0,0.5,0,0,0,11,14,1,1,0.007774
53,,,4,8,1,1,1,0,0,0.25,0,0,0,12,15,1,6,0.042479
54,,,4,8,1,1,1,0,0,0.25,0,0,0,12,15,1,6,0.042479
55,,,4,8,1,1,1,0,0,0.25,0,0,0,12,15,1,6,0.042479
56,,,4,8,1,1,1,0,0,0.25,0,0,0,12,15,1,6,0.042479
57,,,4,8,1,1,1,0,0,0.25,0,0,0,12,15,1,6,0.042479
58,,,4,8,1,1,1,0,0,0.25,0,0,0,13,16,1,6,0.042479
59,,,4,8,1,1,1,0,0,0.25,0,0,0,13,16,1,6,0.042479
60,,,4,8,1,1,1,0,0,0.25,0,0,0,13,16,1,6,0.042479
61,,,4,8,1,1,1,0,0,0.25,0,0,0,13,16,1,6,0.042479
62,,,4,8,1,1,1,0,0,0.25,0,0,0,13,16,1,6,0.042479
63,,,6,12,1,1,1,8,0.000001,0.083333,0,0,0,14,17,0.466667,7,0.058141
64,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,14,17,1,1,0.019935
65,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,14,17,1,1,0.019935
2023,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,14,17,1,6,0.048993
2024,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,14,17,1,6,0.048993
2025,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,14,17,1,6,0.048993
2026,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,14,17,1,6,0.048993
66,,,4,8,1,1,1,0,0,0.25,0,0,0,15,18,1,6,0.042479
67,,,4,8,1,1,1,0,0,0.25,0,0,0,15,18,1,6,0.042479
68,,,4,8,1,1,1,0,0,0.25,0,0,0,15,18,1,6,0.042479
69,,,4,8,1,1,1,0,0,0.25,0,0,0,15,18,1,6,0.042479
70,,,4,8,1,1,1,0,0,0.25,0,0,0,15,18,1,6,0.042479
71,,,2,4,1,1,1,0,0,0.5,0,0,0,16,19,1,1,0.007774
72,,,2,4,1,1,1,0,0,0.5,0,0,0,16,19,1,1,0.007774
73,,,2,4,1,1,1,0,0,0.5,0,0,0,16,19,1,1,0.007774
74,,,6,12,3,0.611111,0.742424,28,0.000003,0.098039,0,0,0,17,20,0.466667,7,0.067125
75,,,5,10,2,0.647059,0.727273,30,0.000003,0.130435,0,0,0,17,20,0.4,4,0.050195
76,,,2,4,3,0.5,0.560606,0,0,1.363636,0,0,0,17,20,1,1,0.027993
766,,,4,8,4,0.44,0.590909,0,0,0.272727,0,0,0,17,20,1,6,0.051175
767,,,4,8,4,0.44,0.590909,0,0,0.272727,0,0,0,17,20,1,6,0.051175
768,,,4,8,4,0.44,0.590909,0,0,0.272727,0,0,0,17,20,1,6,0.051175
769,,,4,8,4,0.44,0.590909,0,0,0.272727,0,0,0,17,20,1,6,0.051175
2053,,,3,6,3,0.478261,0.575758,0,0,0.454545,0,0,0,17,20,1,3,0.031587
2054,,,3,6,3,0.478261,0.575758,0,0,0.454545,0,0,0,17,20,1,3,0.031587
2055,,,5,10,3,0.52381,0.666667,18,0.000002,0.107143,0,0,0,17,20,0.4,4,0.039691
77,,,4,8,3,0.425532,0.508333,0,0,0.30303,0,0,0,18,21,1,6,0.084599
78,,,4,8,3,0.425532,0.508333,0,0,0.30303,0,0,0,18,21,1,6,0.084599
79,,,5,10,3,0.434783,0.533333,19,0.000002,0.106667,0,0,0,18,21,0.6,6,0.08807
80,,,4,8,3,0.425532,0.508333,0,0,0.30303,0,0,0,18,21,1,6,0.084599
81,,,8,16,2,0.625,0.7,75,0.000007,0.080253,0.000001,0,0,18,21,0.428571,12,0.216036
2454,,,1,2,4,0.307692,0.354167,0,0,5,0,0,0,18,21,0,0,0.016816
1337,,,6,16,3,0.571429,0.641667,4.666667,0,0.156361,0,0,0,18,21,0.733333,11,0.203632
1338,,,4,8,3,0.540541,0.591667,0,0,0.518053,0,0,0,18,21,1,6,0.161801
1339,,,10,24,3,0.645161,0.741667,68.666667,0.000007,0.046892,0,0,0,18,21,0.377778,17,0.260985
1340,,,11,26,3,0.666667,0.766667,79.666667,0.000008,0.042448,0,0,0,18,21,0.381818,21,0.309752
82,,,3,6,7,0.264085,0.343016,0,0,0.647687,0,0,0,526,22,1,3,0.224969
83,,,7,14,7,0.267857,0.369683,21.333333,0.000002,0.102801,0,0,0,526,22,0.571429,12,0.404587
84,,,26,64,6,0.352113,0.544444,1741.333333,0.000168,0.005504,0.000001,0,0,526,22,0.113846,37,1
85,,,3,6,7,0.264085,0.343016,0,0,0.647687,0,0,0,526,22,1,3,0.224969
160,,,8,22,7,0.268817,0.376349,21.166667,0.000002,0.083845,0,0,0,526,22,0.571429,16,0.460762
161,,,6,22,7,0.266904,0.363016,17.5,0.000002,0.161419,0,0,0,526,22,0.733333,11,0.380255
383,,,7,16,7,0.267857,0.369683,19,0.000002,0.125352,0,0,0,526,22,0.666667,14,0.43035
3858,,,4,8,8,0.215517,0.284206,0,0,0.43299,0,0,0,526,22,1,6,0.227438
159,,,3,14,7,0.264085,0.343016,0,0,1.009709,0,0,0,526,22,1,3,0.252723
381,,,6,14,7,0.266904,0.363016,3.666667,0,0.136279,0,0,0,526,22,0.6,9,0.361994
382,,,4,8,7,0.265018,0.349683,0,0,0.528558,0,0,0,526,22,1,6,0.308717
1235,,,3,6,7,0.266904,0.349683,0,0,0.957895,0,0,0,526,22,1,3,0.21837
1236,,,6,14,7,0.269784,0.369683,105,0.00001,0.131789,0.000001,0,0,526,22,0.6,9,0.267508
1237,,,7,16,7,0.270758,0.376349,179,0.000017,0.062425,0.000001,0,0,526,22,0.428571,9,0.273477
2980,,,4,8,7,0.264085,0.34746,0,0,0.317073,0,0,0,526,22,1,6,0.239677
2981,,,4,8,7,0.264085,0.34746,0,0,0.317073,0,0,0,526,22,1,6,0.239677
2982,,,4,8,7,0.264085,0.34746,0,0,0.317073,0,0,0,526,22,1,6,0.239677
2983,,,4,8,7,0.264085,0.34746,0,0,0.317073,0,0,0,526,22,1,6,0.239677
3091,,,7,14,7,0.270758,0.376349,284,0.000027,0.083781,0.000002,0,0,526,22,0.428571,9,0.259472
3176,,,3,6,7,0.266904,0.349683,0,0,0.647687,0,0,0,526,22,1,3,0.207223
3177,,,3,6,7,0.266904,0.349683,0,0,0.647687,0,0,0,526,22,1,3,0.207223
3323,,,8,16,5,0.367647,0.440444,1400,0.000135,0.075777,0.00001,0,0,526,22,0.428571,12,0.347826
3420,,,3,6,7,0.263158,0.340794,0,0,0.619048,0,0,0,526,22,1,3,0.218401
3421,,,3,6,7,0.263158,0.340794,0,0,0.619048,0,0,0,526,22,1,3,0.218401
3527,,,1,2,7,0.261324,0.32746,0,0,26,0,0,0,526,22,0,0,0.138674
3539,,,4,8,6,0.307377,0.377778,0,0,0.376812,0,0,0,526,22,1,6,0.262611
3540,,,4,8,6,0.307377,0.377778,0,0,0.376812,0,0,0,526,22,1,6,0.262611
3541,,,4,8,6,0.307377,0.377778,0,0,0.376812,0,0,0,526,22,1,6,0.262611
86,,,4,8,1,1,1,0,0,0.25,0,0,0,19,23,1,6,0.042479
87,,,4,8,1,1,1,0,0,0.25,0,0,0,19,23,1,6,0.042479
88,,,4,8,1,1,1,0,0,0.25,0,0,0,19,23,1,6,0.042479
89,,,4,8,1,1,1,0,0,0.25,0,0,0,19,23,1,6,0.042479
90,,,4,8,1,1,1,0,0,0.25,0,0,0,19,23,1,6,0.042479
91,,,4,8,1,1,1,0,0,0.25,0,0,0,20,24,1,6,0.042479
92,,,4,8,1,1,1,0,0,0.25,0,0,0,20,24,1,6,0.042479
93,,,4,8,1,1,1,0,0,0.25,0,0,0,20,24,1,6,0.042479
94,,,4,8,1,1,1,0,0,0.25,0,0,0,20,24,1,6,0.042479
95,,,4,8,1,1,1,0,0,0.25,0,0,0,20,24,1,6,0.042479
96,,,2,4,2,0.75,0.833333,0,0,0.6,0,0,0,21,25,1,1,0.009156
97,,,3,6,1,1,1,2,0,0.166667,0,0,0,21,25,0.333333,1,0.011203
98,,,2,4,2,0.75,0.833333,0,0,0.6,0,0,0,21,25,1,1,0.009156
3147,,,1,2,2,0.6,0.666667,0,0,3,0,0,0,21,25,0,0,0.004992
99,,,4,10,1,1,1,1,0,0.176471,0,0,0,22,26,0.666667,4,0.028489
100,,,4,10,1,1,1,1,0,0.176471,0,0,0,22,26,0.666667,4,0.028489
101,,,3,6,2,0.8,0.875,0,0,0.4,0,0,0,22,26,1,3,0.02423
102,,,3,6,2,0.8,0.875,0,0,0.4,0,0,0,22,26,1,3,0.02423
198,,,2,4,2,0.666667,0.75,0,0,1,0,0,0,22,26,1,1,0.016963
103,,,1,2,3,0.444444,0.5,0,0,5,0,0,0,23,27,0,0,0.016422
104,,,5,10,2,0.727273,0.8125,7,0.000001,0.112,0,0,0,23,27,0.6,6,0.080757
1037,,,4,8,2,0.666667,0.75,0,0,0.339806,0,0,0,23,27,1,6,0.077286
1038,,,7,16,2,0.888889,0.9375,6,0.000001,0.089686,0,0,0,23,27,0.571429,12,0.115388
1039,,,7,16,2,0.888889,0.9375,6,0.000001,0.089686,0,0,0,23,27,0.571429,12,0.115388
1040,,,4,8,2,0.666667,0.75,0,0,0.339806,0,0,0,23,27,1,6,0.077286
105,,,1,2,2,0.666667,0.75,0,0,2,0,0,0,24,28,0,0,0.003343
106,,,2,4,1,1,1,1,0,0.25,0,0,0,24,28,0,0,0.005113
2824,,,1,2,2,0.666667,0.75,0,0,2,0,0,0,24,28,0,0,0.003343
107,,,4,8,1,1,1,0,0,0.25,0,0,0,25,29,1,6,0.042479
108,,,4,8,1,1,1,0,0,0.25,0,0,0,25,29,1,6,0.042479
109,,,4,8,1,1,1,0,0,0.25,0,0,0,25,29,1,6,0.042479
110,,,4,8,1,1,1,0,0,0.25,0,0,0,25,29,1,6,0.042479
111,,,4,8,1,1,1,0,0,0.25,0,0,0,25,29,1,6,0.042479
112,,,4,8,1,1,1,0,0,0.25,0,0,0,26,30,1,6,0.042479
113,,,4,8,1,1,1,0,0,0.25,0,0,0,26,30,1,6,0.042479
114,,,4,8,1,1,1,0,0,0.25,0,0,0,26,30,1,6,0.042479
115,,,4,8,1,1,1,0,0,0.25,0,0,0,26,30,1,6,0.042479
116,,,4,8,1,1,1,0,0,0.25,0,0,0,26,30,1,6,0.042479
117,,,4,8,9,0.188679,0.251399,0,0,0.285714,0,0,0,368,31,1,6,0.078449
118,,,4,8,9,0.188679,0.251399,0,0,0.285714,0,0,0,368,31,1,6,0.078449
119,,,8,16,8,0.229885,0.328289,304,0.000029,0.068421,0.000002,0,0,368,31,0.428571,12,0.203597
120,,,4,8,9,0.188679,0.251399,0,0,0.285714,0,0,0,368,31,1,6,0.078449
121,,,4,8,9,0.188679,0.251399,0,0,0.285714,0,0,0,368,31,1,6,0.078449
1696,,,13,32,7,0.285714,0.417113,1791.25,0.000172,0.031576,0.000005,0,0,368,31,0.269231,21,0.481988
3868,,,4,8,8,0.227273,0.303289,0,0,0.356164,0,0,0,368,31,1,6,0.153291
3869,,,4,8,8,0.227273,0.303289,0,0,0.356164,0,0,0,368,31,1,6,0.153291
3870,,,4,8,8,0.227273,0.303289,0,0,0.356164,0,0,0,368,31,1,6,0.153291
122,,,2,4,1,1,1,0,0,0.5,0,0,0,27,32,1,1,0.007774
123,,,2,4,1,1,1,0,0,0.5,0,0,0,27,32,1,1,0.007774
124,,,2,4,1,1,1,0,0,0.5,0,0,0,27,32,1,1,0.007774
125,,,4,8,1,1,1,0,0,0.25,0,0,0,28,33,1,6,0.042479
126,,,4,8,1,1,1,0,0,0.25,0,0,0,28,33,1,6,0.042479
127,,,4,10,1,1,1,0,0,0.25,0,0,0,28,33,1,6,0.042479
128,,,4,10,1,1,1,0,0,0.25,0,0,0,28,33,1,6,0.042479
129,,,4,8,1,1,1,0,0,0.25,0,0,0,28,33,1,6,0.042479
130,,,2,4,1,1,1,0,0,0.5,0,0,0,29,34,1,1,0.007774
131,,,2,4,1,1,1,0,0,0.5,0,0,0,29,34,1,1,0.007774
132,,,2,4,1,1,1,0,0,0.5,0,0,0,29,34,1,1,0.007774
133,,,2,4,2,0.75,0.833333,0,0,0.6,0,0,0,30,35,1,1,0.009156
134,,,2,4,2,0.75,0.833333,0,0,0.6,0,0,0,30,35,1,1,0.009156
135,,,3,6,1,1,1,2,0,0.166667,0,0,0,30,35,0.333333,1,0.011203
1193,,,1,2,2,0.6,0.666667,0,0,3,0,0,0,30,35,0,0,0.004992
136,,,2,4,1,1,1,0,0,0.5,0,0,0,31,36,1,1,0.007774
137,,,2,4,1,1,1,0,0,0.5,0,0,0,31,36,1,1,0.007774
138,,,2,4,1,1,1,0,0,0.5,0,0,0,31,36,1,1,0.007774
139,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,32,37,1,6,0.061468
140,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,32,37,1,6,0.061468
141,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,32,37,1,6,0.061468
142,,,4,8,3,0.5,0.611111,0,0,0.285714,0,0,0,32,37,1,6,0.061468
143,,,8,16,2,0.75,0.833333,39,0.000004,0.044492,0,0,0,32,37,0.321429,9,0.10191
882,,,1,2,3,0.444444,0.486111,0,0,8,0,0,0,32,37,0,0,0.021611
1203,,,3,6,2,0.571429,0.625,0,0,0.554455,0,0,0,32,37,1,3,0.053438
1204,,,7,14,2,0.705882,0.791667,32,0.000003,0.079734,0,0,0,32,37,0.428571,9,0.096178
1205,,,3,6,2,0.571429,0.625,0,0,0.554455,0,0,0,32,37,1,3,0.053438
144,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,33,38,1,6,0.062789
145,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,33,38,1,6,0.062789
146,,,8,16,1,1,1,16,0.000002,0.0625,0,0,0,33,38,0.428571,12,0.107513
147,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,33,38,1,6,0.062789
148,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,33,38,1,6,0.062789
545,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,33,38,1,6,0.062789
546,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,33,38,1,6,0.062789
547,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,33,38,1,6,0.062789
548,,,4,8,2,0.666667,0.75,0,0,0.285714,0,0,0,33,38,1,6,0.062789
149,,,4,8,1,1,1,0,0,0.25,0,0,0,34,39,1,6,0.042479
150,,,4,8,1,1,1,0,0,0.25,0,0,0,34,39,1,6,0.042479
151,,,4,8,1,1,1,0,0,0.25,0,0,0,34,39,1,6,0.042479
152,,,4,8,1,1,1,0,0,0.25,0,0,0,34,39,1,6,0.042479
153,,,4,8,1,1,1,0,0,0.25,0,0,0,34,39,1,6,0.042479
154,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,35,40,1,6,0.054568
155,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,35,40,1,6,0.054568
156,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,35,40,1,6,0.054568
157,,,4,8,2,0.7,0.785714,0,0,0.28,0,0,0,35,40,1,6,0.054568
158,,,7,14,1,1,1,12,0.000001,0.071429,0,0,0,35,40,0.428571,9,0.07587
3595,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,35,40,1,3,0.034909
3596,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,35,40,1,3,0.034909
3597,,,3,6,2,0.636364,0.714286,0,0,0.411765,0,0,0,35,40,1,3,0.034909
162,,,3,6,1,1,1,0,0,0.333333,0,0,0,36,41,1,3,0.019333
163,,,3,6,1,1,1,0,0,0.333333,0,0,0,36,41,1,3,0.019333
164,,,3,6,1,1,1,0,0,0.333333,0,0,0,36,41,1,3,0.019333
165,,,3,6,1,1,1,0,0,0.333333,0,0,0,36,41,1,3,0.019333
166,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,37,42,1,1,0.019935
167,,,2,4,2,0.6,0.666667,0,0,0.75,0,0,0,37,42,1,1,0.019935
168,,,6,12,1,1,1,8,0.000001,0.083333,0,0,0,37,42,0.466667,7,0.058141
2984,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,37,42,1,6,0.048993
2985,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,37,42,1,6,0.048993
2986,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,37,42,1,6,0.048993
2987,,,4,8,2,0.75,0.833333,0,0,0.272727,0,0,0,37,42,1,6,0.048993
169,,,1,2,1,1,1,0,0,1,0,0,0,38,43,0,0,0.002329
170,,,1,2,1,1,1,0,0,1,0,0,0,38,43,0,0,0.002329
171,,,3,6,3,0.47619,0.583333,0,0,0.4,0,0,0,39,44,1,3,0.031535
172,,,3,6,3,0.47619,0.583333,0,0,0.4,0,0,0,39,44,1,3,0.031535
173,,,3,6,3,0.47619,0.583333,0,0,0.4,0,0,0,39,44,1,3,0.031535
174,,,6,12,2,0.714286,0.8,21,0.000002,0.092105,0,0,0,39,44,0.4,6,0.064137
1365,,,7,14,2,0.769231,0.85,24,0.000002,0.077922,0,0,0,39,44,0.428571,9,0.086152
3422,,,3,6,2,0.588235,0.65,0,0,0.518519,0,0,0,39,44,1,3,0.044206
3423,,,3,6,2,0.588235,0.65,0,0,0.518519,0,0,0,39,44,1,3,0.044206
175,,,2,4,4,0.402985,0.45679,0,0,1.805556,0,0,0,40,6,1,1,0.060599
177,,,5,10,4,0.421875,0.512346,74,0.000007,0.077612,0.000001,0,0,40,6,0.2,2,0.072939
579,,,3,6,4,0.391304,0.45679,0,0,0.577778,0,0,0,40,6,1,3,0.084991
580,,,3,6,4,0.391304,0.45679,0,0,0.577778,0,0,0,40,6,1,3,0.084991
581,,,6,14,4,0.409091,0.512346,3,0,0.111588,0,0,0,40,6,0.6,9,0.134229
1600,,,4,8,4,0.397059,0.475309,0,0,0.336207,0,0,0,40,6,1,6,0.10808
1601,,,4,8,4,0.397059,0.475309,0,0,0.336207,0,0,0,40,6,1,6,0.10808
1602,,,4,8,4,0.397059,0.475309,0,0,0.336207,0,0,0,40,6,1,6,0.10808
3200,,,6,14,4,0.428571,0.530864,34.5,0.000003,0.125604,0,0,0,40,6,0.6,9,0.131723
3202,,,6,14,4,0.428571,0.530864,34.5,0.000003,0.125604,0,0,0,40,6,0.6,9,0.131723
4332,,,3,6,4,0.409091,0.475309,0,0,0.8125,0,0,0,40,6,1,3,0.09363
1299,,,1,2,5,0.3,0.341358,0,0,5,0,0,0,40,6,0,0,0.01499
2347,,,2,4,5,0.303371,0.359877,0,0,0.714286,0,0,0,40,6,1,1,0.020736
2348,,,2,4,5,0.303371,0.359877,0,0,0.714286,0,0,0,40,6,1,1,0.020736
178,,,1,2,1,1,1,0,0,1,0,0,0,41,45,0,0,0.002329
179,,,1,2,1,1,1,0,0,1,0,0,0,41,45,0,0,0.002329
180,,,4,8,1,1,1,0,0,0.25,0,0,0,42,46,1,6,0.042479
